;label;mid;display_name;source;filename;filepath
28;0;/m/09x0r;Speech;wav_samples_youtube/bal;-Ar7D-GARhI;..\data\wav_samples_youtube\bal\vid-Ar7D-GARhI.wav
29;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/bal;-cQV8iXK3pQ;..\data\wav_samples_youtube\bal\vid-cQV8iXK3pQ.wav
30;430;/m/0_1c;Artillery fire;wav_samples_youtube/bal;-cQV8iXK3pQ;..\data\wav_samples_youtube\bal\vid-cQV8iXK3pQ.wav
31;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/bal;-cWrzrfVdMQ;..\data\wav_samples_youtube\bal\vid-cWrzrfVdMQ.wav
32;431;/m/073cg4;Cap gun;wav_samples_youtube/bal;-cWrzrfVdMQ;..\data\wav_samples_youtube\bal\vid-cWrzrfVdMQ.wav
33;137;/m/04rlf;Music;wav_samples_youtube/bal;-Dj2PfPmynQ;..\data\wav_samples_youtube\bal\vid-Dj2PfPmynQ.wav
34;28;/m/0l14jd;Choir;wav_samples_youtube/bal;-Dj2PfPmynQ;..\data\wav_samples_youtube\bal\vid-Dj2PfPmynQ.wav
35;32;/t/dd00003;Male singing;wav_samples_youtube/bal;-Dj2PfPmynQ;..\data\wav_samples_youtube\bal\vid-Dj2PfPmynQ.wav
36;33;/t/dd00004;Female singing;wav_samples_youtube/bal;-Dj2PfPmynQ;..\data\wav_samples_youtube\bal\vid-Dj2PfPmynQ.wav
37;137;/m/04rlf;Music;wav_samples_youtube/bal;-D_ljLTbCK0;..\data\wav_samples_youtube\bal\vid-D_ljLTbCK0.wav
38;339;/m/09ct_;Helicopter;wav_samples_youtube/bal;-D_ljLTbCK0;..\data\wav_samples_youtube\bal\vid-D_ljLTbCK0.wav
39;301;/m/019jd;Boat, Water vehicle;wav_samples_youtube/bal;-fwZGpmJNhw;..\data\wav_samples_youtube\bal\vid-fwZGpmJNhw.wav
40;295;/m/034srq;Waves, surf;wav_samples_youtube/bal;-fwZGpmJNhw;..\data\wav_samples_youtube\bal\vid-fwZGpmJNhw.wav
41;283;/m/03m9d0z;Wind;wav_samples_youtube/bal;-fwZGpmJNhw;..\data\wav_samples_youtube\bal\vid-fwZGpmJNhw.wav
42;294;/m/05kq4;Ocean;wav_samples_youtube/bal;-fwZGpmJNhw;..\data\wav_samples_youtube\bal\vid-fwZGpmJNhw.wav
43;305;/m/06q74;Ship;wav_samples_youtube/bal;-fwZGpmJNhw;..\data\wav_samples_youtube\bal\vid-fwZGpmJNhw.wav
44;285;/t/dd00092;Wind noise (microphone);wav_samples_youtube/bal;-fwZGpmJNhw;..\data\wav_samples_youtube\bal\vid-fwZGpmJNhw.wav
45;326;/m/04_sv;Motorcycle;wav_samples_youtube/bal;-GiRtQZlnbw;..\data\wav_samples_youtube\bal\vid-GiRtQZlnbw.wav
46;300;/m/07yv9;Vehicle;wav_samples_youtube/bal;-GiRtQZlnbw;..\data\wav_samples_youtube\bal\vid-GiRtQZlnbw.wav
47;347;/m/01j4z9;Chainsaw;wav_samples_youtube/bal;-JbPonixXS4;..\data\wav_samples_youtube\bal\vid-JbPonixXS4.wav
48;424;/m/0_ksk;Power tool;wav_samples_youtube/bal;-JbPonixXS4;..\data\wav_samples_youtube\bal\vid-JbPonixXS4.wav
49;314;/t/dd00134;Car passing by;wav_samples_youtube/bal;-jMyzNbR7WM;..\data\wav_samples_youtube\bal\vid-jMyzNbR7WM.wav
50;301;/m/019jd;Boat, Water vehicle;wav_samples_youtube/bal;-JOKwS64mRU;..\data\wav_samples_youtube\bal\vid-JOKwS64mRU.wav
51;283;/m/03m9d0z;Wind;wav_samples_youtube/bal;-JOKwS64mRU;..\data\wav_samples_youtube\bal\vid-JOKwS64mRU.wav
52;305;/m/06q74;Ship;wav_samples_youtube/bal;-JOKwS64mRU;..\data\wav_samples_youtube\bal\vid-JOKwS64mRU.wav
53;285;/t/dd00092;Wind noise (microphone);wav_samples_youtube/bal;-JOKwS64mRU;..\data\wav_samples_youtube\bal\vid-JOKwS64mRU.wav
54;525;/m/06bz3;Radio;wav_samples_youtube/bal;-JuVh6islEI;..\data\wav_samples_youtube\bal\vid-JuVh6islEI.wav
55;0;/m/09x0r;Speech;wav_samples_youtube/bal;-JuVh6islEI;..\data\wav_samples_youtube\bal\vid-JuVh6islEI.wav
56;350;/m/01h82_;Engine knocking;wav_samples_youtube/bal;-kRxowDMwdQ;..\data\wav_samples_youtube\bal\vid-kRxowDMwdQ.wav
57;343;/m/02mk9;Engine;wav_samples_youtube/bal;-kRxowDMwdQ;..\data\wav_samples_youtube\bal\vid-kRxowDMwdQ.wav
58;326;/m/04_sv;Motorcycle;wav_samples_youtube/bal;-kRxowDMwdQ;..\data\wav_samples_youtube\bal\vid-kRxowDMwdQ.wav
59;300;/m/07yv9;Vehicle;wav_samples_youtube/bal;-kRxowDMwdQ;..\data\wav_samples_youtube\bal\vid-kRxowDMwdQ.wav
60;137;/m/04rlf;Music;wav_samples_youtube/bal;-NC5li0b4eY;..\data\wav_samples_youtube\bal\vid-NC5li0b4eY.wav
61;32;/t/dd00003;Male singing;wav_samples_youtube/bal;-NC5li0b4eY;..\data\wav_samples_youtube\bal\vid-NC5li0b4eY.wav
62;33;/t/dd00004;Female singing;wav_samples_youtube/bal;-NC5li0b4eY;..\data\wav_samples_youtube\bal\vid-NC5li0b4eY.wav
63;35;/t/dd00006;Synthetic singing;wav_samples_youtube/bal;-NC5li0b4eY;..\data\wav_samples_youtube\bal\vid-NC5li0b4eY.wav
64;314;/t/dd00134;Car passing by;wav_samples_youtube/bal;-ODqYMQFwsY;..\data\wav_samples_youtube\bal\vid-ODqYMQFwsY.wav
65;500;/m/028v0c;Silence;wav_samples_youtube/bal;-pjK2u3Qtxc;..\data\wav_samples_youtube\bal\vid-pjK2u3Qtxc.wav
66;0;/m/09x0r;Speech;wav_samples_youtube/bal;-pjK2u3Qtxc;..\data\wav_samples_youtube\bal\vid-pjK2u3Qtxc.wav
67;510;/t/dd00129;Outside, rural or natural;wav_samples_youtube/bal;-pjK2u3Qtxc;..\data\wav_samples_youtube\bal\vid-pjK2u3Qtxc.wav
68;137;/m/04rlf;Music;wav_samples_youtube/bal;-pZ1yJYSrhc;..\data\wav_samples_youtube\bal\vid-pZ1yJYSrhc.wav
69;525;/m/06bz3;Radio;wav_samples_youtube/bal;-pZ1yJYSrhc;..\data\wav_samples_youtube\bal\vid-pZ1yJYSrhc.wav
70;438;/m/07pczhz;Chop;wav_samples_youtube/bal;-Q9WotFs1MI;..\data\wav_samples_youtube\bal\vid-Q9WotFs1MI.wav
71;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/bal;-RAdrtCW1hI;..\data\wav_samples_youtube\bal\vid-RAdrtCW1hI.wav
72;431;/m/073cg4;Cap gun;wav_samples_youtube/bal;-RAdrtCW1hI;..\data\wav_samples_youtube\bal\vid-RAdrtCW1hI.wav
73;338;/m/02l6bg;Propeller, airscrew;wav_samples_youtube/bal;-rIyGq-gIQw;..\data\wav_samples_youtube\bal\vid-rIyGq-gIQw.wav
74;339;/m/09ct_;Helicopter;wav_samples_youtube/bal;-rIyGq-gIQw;..\data\wav_samples_youtube\bal\vid-rIyGq-gIQw.wav
75;0;/m/09x0r;Speech;wav_samples_youtube/bal;-rIyGq-gIQw;..\data\wav_samples_youtube\bal\vid-rIyGq-gIQw.wav
76;335;/m/0k5j;Aircraft;wav_samples_youtube/bal;-rIyGq-gIQw;..\data\wav_samples_youtube\bal\vid-rIyGq-gIQw.wav
77;339;/m/09ct_;Helicopter;wav_samples_youtube/bal;-tJVvrXU9MA;..\data\wav_samples_youtube\bal\vid-tJVvrXU9MA.wav
78;335;/m/0k5j;Aircraft;wav_samples_youtube/bal;-tJVvrXU9MA;..\data\wav_samples_youtube\bal\vid-tJVvrXU9MA.wav
79;301;/m/019jd;Boat, Water vehicle;wav_samples_youtube/bal;-tL4aWGx01s;..\data\wav_samples_youtube\bal\vid-tL4aWGx01s.wav
80;283;/m/03m9d0z;Wind;wav_samples_youtube/bal;-tL4aWGx01s;..\data\wav_samples_youtube\bal\vid-tL4aWGx01s.wav
81;302;/m/0hsrw;Sailboat, sailing ship;wav_samples_youtube/bal;-tL4aWGx01s;..\data\wav_samples_youtube\bal\vid-tL4aWGx01s.wav
82;285;/t/dd00092;Wind noise (microphone);wav_samples_youtube/bal;-tL4aWGx01s;..\data\wav_samples_youtube\bal\vid-tL4aWGx01s.wav
83;347;/m/01j4z9;Chainsaw;wav_samples_youtube/bal;-UbFLKplzbE;..\data\wav_samples_youtube\bal\vid-UbFLKplzbE.wav
84;319;/m/02rhddq;Reversing beeps;wav_samples_youtube/bal;-x70B12Mb-8;..\data\wav_samples_youtube\bal\vid-x70B12Mb-8.wav
85;316;/m/07r04;Truck;wav_samples_youtube/bal;-x70B12Mb-8;..\data\wav_samples_youtube\bal\vid-x70B12Mb-8.wav
86;300;/m/07yv9;Vehicle;wav_samples_youtube/bal;-x70B12Mb-8;..\data\wav_samples_youtube\bal\vid-x70B12Mb-8.wav
87;314;/t/dd00134;Car passing by;wav_samples_youtube/bal;-xyxF0ahpKk;..\data\wav_samples_youtube\bal\vid-xyxF0ahpKk.wav
88;319;/m/02rhddq;Reversing beeps;wav_samples_youtube/bal;-zxrdL6MlKI;..\data\wav_samples_youtube\bal\vid-zxrdL6MlKI.wav
89;316;/m/07r04;Truck;wav_samples_youtube/bal;-zxrdL6MlKI;..\data\wav_samples_youtube\bal\vid-zxrdL6MlKI.wav
90;300;/m/07yv9;Vehicle;wav_samples_youtube/bal;-zxrdL6MlKI;..\data\wav_samples_youtube\bal\vid-zxrdL6MlKI.wav
91;137;/m/04rlf;Music;wav_samples_youtube/bal;01hjVJN9xCg;..\data\wav_samples_youtube\bal\vid01hjVJN9xCg.wav
92;28;/m/0l14jd;Choir;wav_samples_youtube/bal;01hjVJN9xCg;..\data\wav_samples_youtube\bal\vid01hjVJN9xCg.wav
93;32;/t/dd00003;Male singing;wav_samples_youtube/bal;01hjVJN9xCg;..\data\wav_samples_youtube\bal\vid01hjVJN9xCg.wav
94;35;/t/dd00006;Synthetic singing;wav_samples_youtube/bal;01hjVJN9xCg;..\data\wav_samples_youtube\bal\vid01hjVJN9xCg.wav
95;137;/m/04rlf;Music;wav_samples_youtube/bal;07MJhv4uVlU;..\data\wav_samples_youtube\bal\vid07MJhv4uVlU.wav
96;525;/m/06bz3;Radio;wav_samples_youtube/bal;07MJhv4uVlU;..\data\wav_samples_youtube\bal\vid07MJhv4uVlU.wav
97;0;/m/09x0r;Speech;wav_samples_youtube/bal;07MJhv4uVlU;..\data\wav_samples_youtube\bal\vid07MJhv4uVlU.wav
98;137;/m/04rlf;Music;wav_samples_youtube/bal;08IPzx0imsA;..\data\wav_samples_youtube\bal\vid08IPzx0imsA.wav
99;525;/m/06bz3;Radio;wav_samples_youtube/bal;08IPzx0imsA;..\data\wav_samples_youtube\bal\vid08IPzx0imsA.wav
100;90;/m/01xq0k1;Cattle, bovinae;wav_samples_youtube/bal;0aer7MFIYQk;..\data\wav_samples_youtube\bal\vid0aer7MFIYQk.wav
101;91;/m/07rpkh9;Moo;wav_samples_youtube/bal;0aer7MFIYQk;..\data\wav_samples_youtube\bal\vid0aer7MFIYQk.wav
102;86;/m/0ch8v;Livestock, farm animals, working animals;wav_samples_youtube/bal;0aer7MFIYQk;..\data\wav_samples_youtube\bal\vid0aer7MFIYQk.wav
103;314;/t/dd00134;Car passing by;wav_samples_youtube/bal;0AHA6Zz-ykw;..\data\wav_samples_youtube\bal\vid0AHA6Zz-ykw.wav
104;319;/m/02rhddq;Reversing beeps;wav_samples_youtube/bal;0cr9YtzgZT4;..\data\wav_samples_youtube\bal\vid0cr9YtzgZT4.wav
105;316;/m/07r04;Truck;wav_samples_youtube/bal;0cr9YtzgZT4;..\data\wav_samples_youtube\bal\vid0cr9YtzgZT4.wav
106;300;/m/07yv9;Vehicle;wav_samples_youtube/bal;0cr9YtzgZT4;..\data\wav_samples_youtube\bal\vid0cr9YtzgZT4.wav
107;317;/m/0gvgw0;Air brake;wav_samples_youtube/bal;0cr9YtzgZT4;..\data\wav_samples_youtube\bal\vid0cr9YtzgZT4.wav
108;525;/m/06bz3;Radio;wav_samples_youtube/bal;0dLpcotJusI;..\data\wav_samples_youtube\bal\vid0dLpcotJusI.wav
109;0;/m/09x0r;Speech;wav_samples_youtube/bal;0dLpcotJusI;..\data\wav_samples_youtube\bal\vid0dLpcotJusI.wav
110;137;/m/04rlf;Music;wav_samples_youtube/bal;0ehwxbvn3d0;..\data\wav_samples_youtube\bal\vid0ehwxbvn3d0.wav
111;8;/m/07p6fty;Shout;wav_samples_youtube/bal;0ehwxbvn3d0;..\data\wav_samples_youtube\bal\vid0ehwxbvn3d0.wav
112;0;/m/09x0r;Speech;wav_samples_youtube/bal;0ehwxbvn3d0;..\data\wav_samples_youtube\bal\vid0ehwxbvn3d0.wav
113;314;/t/dd00134;Car passing by;wav_samples_youtube/bal;0EkXQKzNjkg;..\data\wav_samples_youtube\bal\vid0EkXQKzNjkg.wav
114;438;/m/07pczhz;Chop;wav_samples_youtube/bal;0fIvxfWezRU;..\data\wav_samples_youtube\bal\vid0fIvxfWezRU.wav
115;300;/m/07yv9;Vehicle;wav_samples_youtube/bal;0fm0oU8FO0U;..\data\wav_samples_youtube\bal\vid0fm0oU8FO0U.wav
116;339;/m/09ct_;Helicopter;wav_samples_youtube/bal;0fm0oU8FO0U;..\data\wav_samples_youtube\bal\vid0fm0oU8FO0U.wav
117;520;/m/0chx_;White noise;wav_samples_youtube/bal;0fm0oU8FO0U;..\data\wav_samples_youtube\bal\vid0fm0oU8FO0U.wav
118;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/bal;0HDoqcA727o;..\data\wav_samples_youtube\bal\vid0HDoqcA727o.wav
119;430;/m/0_1c;Artillery fire;wav_samples_youtube/bal;0HDoqcA727o;..\data\wav_samples_youtube\bal\vid0HDoqcA727o.wav
120;8;/m/07p6fty;Shout;wav_samples_youtube/bal;0iNkEzDn2ys;..\data\wav_samples_youtube\bal\vid0iNkEzDn2ys.wav
121;0;/m/09x0r;Speech;wav_samples_youtube/bal;0iNkEzDn2ys;..\data\wav_samples_youtube\bal\vid0iNkEzDn2ys.wav
122;301;/m/019jd;Boat, Water vehicle;wav_samples_youtube/bal;0Lt4MP0-6Tc;..\data\wav_samples_youtube\bal\vid0Lt4MP0-6Tc.wav
123;304;/m/02rlv9;Motorboat, speedboat;wav_samples_youtube/bal;0Lt4MP0-6Tc;..\data\wav_samples_youtube\bal\vid0Lt4MP0-6Tc.wav
124;525;/m/06bz3;Radio;wav_samples_youtube/bal;0M8SMwwe0Ow;..\data\wav_samples_youtube\bal\vid0M8SMwwe0Ow.wav
125;0;/m/09x0r;Speech;wav_samples_youtube/bal;0M8SMwwe0Ow;..\data\wav_samples_youtube\bal\vid0M8SMwwe0Ow.wav
126;301;/m/019jd;Boat, Water vehicle;wav_samples_youtube/bal;0o4vHYlTPBA;..\data\wav_samples_youtube\bal\vid0o4vHYlTPBA.wav
127;283;/m/03m9d0z;Wind;wav_samples_youtube/bal;0o4vHYlTPBA;..\data\wav_samples_youtube\bal\vid0o4vHYlTPBA.wav
128;305;/m/06q74;Ship;wav_samples_youtube/bal;0o4vHYlTPBA;..\data\wav_samples_youtube\bal\vid0o4vHYlTPBA.wav
129;285;/t/dd00092;Wind noise (microphone);wav_samples_youtube/bal;0o4vHYlTPBA;..\data\wav_samples_youtube\bal\vid0o4vHYlTPBA.wav
130;319;/m/02rhddq;Reversing beeps;wav_samples_youtube/bal;0OiPtV9sd_w;..\data\wav_samples_youtube\bal\vid0OiPtV9sd_w.wav
131;316;/m/07r04;Truck;wav_samples_youtube/bal;0OiPtV9sd_w;..\data\wav_samples_youtube\bal\vid0OiPtV9sd_w.wav
132;300;/m/07yv9;Vehicle;wav_samples_youtube/bal;0OiPtV9sd_w;..\data\wav_samples_youtube\bal\vid0OiPtV9sd_w.wav
133;347;/m/01j4z9;Chainsaw;wav_samples_youtube/bal;0pgG7Rk_eqM;..\data\wav_samples_youtube\bal\vid0pgG7Rk_eqM.wav
134;510;/t/dd00129;Outside, rural or natural;wav_samples_youtube/bal;0pgG7Rk_eqM;..\data\wav_samples_youtube\bal\vid0pgG7Rk_eqM.wav
135;314;/t/dd00134;Car passing by;wav_samples_youtube/bal;0qCbtn--t6Q;..\data\wav_samples_youtube\bal\vid0qCbtn--t6Q.wav
136;137;/m/04rlf;Music;wav_samples_youtube/bal;0T45fkKkCCk;..\data\wav_samples_youtube\bal\vid0T45fkKkCCk.wav
137;32;/t/dd00003;Male singing;wav_samples_youtube/bal;0T45fkKkCCk;..\data\wav_samples_youtube\bal\vid0T45fkKkCCk.wav
138;35;/t/dd00006;Synthetic singing;wav_samples_youtube/bal;0T45fkKkCCk;..\data\wav_samples_youtube\bal\vid0T45fkKkCCk.wav
139;137;/m/04rlf;Music;wav_samples_youtube/bal;0uODb2x58so;..\data\wav_samples_youtube\bal\vid0uODb2x58so.wav
140;32;/t/dd00003;Male singing;wav_samples_youtube/bal;0uODb2x58so;..\data\wav_samples_youtube\bal\vid0uODb2x58so.wav
141;33;/t/dd00004;Female singing;wav_samples_youtube/bal;0uODb2x58so;..\data\wav_samples_youtube\bal\vid0uODb2x58so.wav
142;137;/m/04rlf;Music;wav_samples_youtube/bal;0wiQzgy8F7U;..\data\wav_samples_youtube\bal\vid0wiQzgy8F7U.wav
143;32;/t/dd00003;Male singing;wav_samples_youtube/bal;0wiQzgy8F7U;..\data\wav_samples_youtube\bal\vid0wiQzgy8F7U.wav
144;319;/m/02rhddq;Reversing beeps;wav_samples_youtube/bal;0Wt_S3ZEp_I;..\data\wav_samples_youtube\bal\vid0Wt_S3ZEp_I.wav
145;316;/m/07r04;Truck;wav_samples_youtube/bal;0Wt_S3ZEp_I;..\data\wav_samples_youtube\bal\vid0Wt_S3ZEp_I.wav
146;300;/m/07yv9;Vehicle;wav_samples_youtube/bal;0Wt_S3ZEp_I;..\data\wav_samples_youtube\bal\vid0Wt_S3ZEp_I.wav
147;316;/m/07r04;Truck;wav_samples_youtube/bal;0XnlJAdG5e8;..\data\wav_samples_youtube\bal\vid0XnlJAdG5e8.wav
148;300;/m/07yv9;Vehicle;wav_samples_youtube/bal;0XnlJAdG5e8;..\data\wav_samples_youtube\bal\vid0XnlJAdG5e8.wav
149;317;/m/0gvgw0;Air brake;wav_samples_youtube/bal;0XnlJAdG5e8;..\data\wav_samples_youtube\bal\vid0XnlJAdG5e8.wav
150;301;/m/019jd;Boat, Water vehicle;wav_samples_youtube/bal;0xps9c25LqE;..\data\wav_samples_youtube\bal\vid0xps9c25LqE.wav
151;295;/m/034srq;Waves, surf;wav_samples_youtube/bal;0xps9c25LqE;..\data\wav_samples_youtube\bal\vid0xps9c25LqE.wav
152;283;/m/03m9d0z;Wind;wav_samples_youtube/bal;0xps9c25LqE;..\data\wav_samples_youtube\bal\vid0xps9c25LqE.wav
153;294;/m/05kq4;Ocean;wav_samples_youtube/bal;0xps9c25LqE;..\data\wav_samples_youtube\bal\vid0xps9c25LqE.wav
154;302;/m/0hsrw;Sailboat, sailing ship;wav_samples_youtube/bal;0xps9c25LqE;..\data\wav_samples_youtube\bal\vid0xps9c25LqE.wav
155;285;/t/dd00092;Wind noise (microphone);wav_samples_youtube/bal;0xps9c25LqE;..\data\wav_samples_youtube\bal\vid0xps9c25LqE.wav
156;438;/m/07pczhz;Chop;wav_samples_youtube/bal;0xVpqjSaO4o;..\data\wav_samples_youtube\bal\vid0xVpqjSaO4o.wav
157;316;/m/07r04;Truck;wav_samples_youtube/bal;0yZgsUq3yWY;..\data\wav_samples_youtube\bal\vid0yZgsUq3yWY.wav
158;300;/m/07yv9;Vehicle;wav_samples_youtube/bal;0yZgsUq3yWY;..\data\wav_samples_youtube\bal\vid0yZgsUq3yWY.wav
159;317;/m/0gvgw0;Air brake;wav_samples_youtube/bal;0yZgsUq3yWY;..\data\wav_samples_youtube\bal\vid0yZgsUq3yWY.wav
160;140;/m/0342h;Guitar;wav_samples_youtube/bal;0_QcatLmg7c;..\data\wav_samples_youtube\bal\vid0_QcatLmg7c.wav
161;137;/m/04rlf;Music;wav_samples_youtube/bal;0_QcatLmg7c;..\data\wav_samples_youtube\bal\vid0_QcatLmg7c.wav
162;138;/m/04szw;Musical instrument;wav_samples_youtube/bal;0_QcatLmg7c;..\data\wav_samples_youtube\bal\vid0_QcatLmg7c.wav
163;146;/m/07s0s5r;Strum;wav_samples_youtube/bal;0_QcatLmg7c;..\data\wav_samples_youtube\bal\vid0_QcatLmg7c.wav
164;139;/m/0fx80y;Plucked string instrument;wav_samples_youtube/bal;0_QcatLmg7c;..\data\wav_samples_youtube\bal\vid0_QcatLmg7c.wav
165;32;/t/dd00003;Male singing;wav_samples_youtube/bal;0_QcatLmg7c;..\data\wav_samples_youtube\bal\vid0_QcatLmg7c.wav
166;298;/m/02_41;Fire;wav_samples_youtube/bal;11-d3rWQxZY;..\data\wav_samples_youtube\bal\vid11-d3rWQxZY.wav
167;283;/m/03m9d0z;Wind;wav_samples_youtube/bal;11-d3rWQxZY;..\data\wav_samples_youtube\bal\vid11-d3rWQxZY.wav
168;285;/t/dd00092;Wind noise (microphone);wav_samples_youtube/bal;11-d3rWQxZY;..\data\wav_samples_youtube\bal\vid11-d3rWQxZY.wav
169;500;/m/028v0c;Silence;wav_samples_youtube/bal;15cExYBs0D4;..\data\wav_samples_youtube\bal\vid15cExYBs0D4.wav
170;0;/m/09x0r;Speech;wav_samples_youtube/bal;15cExYBs0D4;..\data\wav_samples_youtube\bal\vid15cExYBs0D4.wav
171;137;/m/04rlf;Music;wav_samples_youtube/bal;15zV8DW9sPY;..\data\wav_samples_youtube\bal\vid15zV8DW9sPY.wav
172;525;/m/06bz3;Radio;wav_samples_youtube/bal;15zV8DW9sPY;..\data\wav_samples_youtube\bal\vid15zV8DW9sPY.wav
173;0;/m/09x0r;Speech;wav_samples_youtube/bal;15zV8DW9sPY;..\data\wav_samples_youtube\bal\vid15zV8DW9sPY.wav
174;352;/m/07pb8fc;Idling;wav_samples_youtube/bal;17bfDrV7bvY;..\data\wav_samples_youtube\bal\vid17bfDrV7bvY.wav
175;316;/m/07r04;Truck;wav_samples_youtube/bal;17bfDrV7bvY;..\data\wav_samples_youtube\bal\vid17bfDrV7bvY.wav
176;0;/m/09x0r;Speech;wav_samples_youtube/bal;17bfDrV7bvY;..\data\wav_samples_youtube\bal\vid17bfDrV7bvY.wav
177;348;/t/dd00066;Medium engine (mid frequency);wav_samples_youtube/bal;17bfDrV7bvY;..\data\wav_samples_youtube\bal\vid17bfDrV7bvY.wav
178;500;/m/028v0c;Silence;wav_samples_youtube/bal;19DRe0cdeXQ;..\data\wav_samples_youtube\bal\vid19DRe0cdeXQ.wav
179;359;/m/07r4wb8;Knock;wav_samples_youtube/bal;19DRe0cdeXQ;..\data\wav_samples_youtube\bal\vid19DRe0cdeXQ.wav
180;509;/t/dd00128;Outside, urban or manmade;wav_samples_youtube/bal;19DRe0cdeXQ;..\data\wav_samples_youtube\bal\vid19DRe0cdeXQ.wav
181;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/bal;1AlmsqlPdwM;..\data\wav_samples_youtube\bal\vid1AlmsqlPdwM.wav
182;431;/m/073cg4;Cap gun;wav_samples_youtube/bal;1AlmsqlPdwM;..\data\wav_samples_youtube\bal\vid1AlmsqlPdwM.wav
