display_name;;label;mid;display_name;source;filename;filepath
556 gunshots;462;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.610.ch01.180718.183421.88..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.610.ch01.180718.183421.88..wav
556 gunshots;407;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.319.ch01.180718.180832.48..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.319.ch01.180718.180832.48..wav
556 gunshots;399;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.329.ch01.180718.180846.07..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.329.ch01.180718.180846.07..wav
556 gunshots;721;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.521.ch01.180718.182726.90..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.521.ch01.180718.182726.90..wav
556 gunshots;448;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.70.ch01.180718.162941.68..wav;../data/wav_samples_custom/556_gunshots/shot556.70.ch01.180718.162941.68..wav
556 gunshots;938;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.322.ch01.180718.180837.64..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.322.ch01.180718.180837.64..wav
556 gunshots;983;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.347.ch01.180718.180921.54..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.347.ch01.180718.180921.54..wav
556 gunshots;575;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.516.ch01.180718.182712.75..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.516.ch01.180718.182712.75..wav
556 gunshots;776;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.71.ch01.180718.162953.00..wav;../data/wav_samples_custom/556_gunshots/shot556.71.ch01.180718.162953.00..wav
556 gunshots;381;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.306.ch01.180718.170238.06..wav;../data/wav_samples_custom/556_gunshots/shot556.306.ch01.180718.170238.06..wav
556 gunshots;1000;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.255.ch01.180718.165735.89..wav;../data/wav_samples_custom/556_gunshots/shot556.255.ch01.180718.165735.89..wav
556 gunshots;602;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.128.ch01.180718.175858.04..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.128.ch01.180718.175858.04..wav
556 gunshots;585;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot2000m.11.ch01.180718.163330.23..wav;../data/wav_samples_custom/556_gunshots/shot2000m.11.ch01.180718.163330.23..wav
556 gunshots;623;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.70.ch01.180718.175016.23..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.70.ch01.180718.175016.23..wav
556 gunshots;701;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.218.ch01.180718.165149.74..wav;../data/wav_samples_custom/556_gunshots/shot556.218.ch01.180718.165149.74..wav
556 gunshots;635;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.369.ch01.180718.181439.10..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.369.ch01.180718.181439.10..wav
556 gunshots;509;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.254.ch01.180718.180605.17..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.254.ch01.180718.180605.17..wav
556 gunshots;999;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.310.ch01.180718.170246.47..wav;../data/wav_samples_custom/556_gunshots/shot556.310.ch01.180718.170246.47..wav
556 gunshots;929;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.58.ch01.180718.174912.76..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.58.ch01.180718.174912.76..wav
556 gunshots;747;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.557.ch01.180718.183304.07..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.557.ch01.180718.183304.07..wav
556 gunshots;490;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.407.ch01.180718.181704.21..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.407.ch01.180718.181704.21..wav
556 gunshots;883;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.451.ch01.180718.182000.92..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.451.ch01.180718.182000.92..wav
556 gunshots;313;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.257.ch01.180718.180608.84..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.257.ch01.180718.180608.84..wav
556 gunshots;793;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.341.ch01.180718.180904.80..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.341.ch01.180718.180904.80..wav
556 gunshots;347;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.404.ch01.180718.181650.06..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.404.ch01.180718.181650.06..wav
556 gunshots;516;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.167.ch01.180718.180352.12..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.167.ch01.180718.180352.12..wav
556 gunshots;900;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.98.ch01.180718.175437.15..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.98.ch01.180718.175437.15..wav
556 gunshots;512;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot2000m.39.ch01.180718.164047.62..wav;../data/wav_samples_custom/556_gunshots/shot2000m.39.ch01.180718.164047.62..wav
556 gunshots;1038;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.425.ch01.180718.181808.34..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.425.ch01.180718.181808.34..wav
556 gunshots;436;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.434.ch01.180718.181839.14..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.434.ch01.180718.181839.14..wav
556 gunshots;743;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.13.ch01.180718.174136.13..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.13.ch01.180718.174136.13..wav
556 gunshots;663;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.102.ch01.180718.175456.70..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.102.ch01.180718.175456.70..wav
556 gunshots;555;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.297.ch01.180718.180806.04..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.297.ch01.180718.180806.04..wav
556 gunshots;456;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.638.ch01.180718.183514.24..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.638.ch01.180718.183514.24..wav
556 gunshots;450;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.170.ch01.180718.180352.92..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.170.ch01.180718.180352.92..wav
556 gunshots;736;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.311.ch01.180718.170247.65..wav;../data/wav_samples_custom/556_gunshots/shot556.311.ch01.180718.170247.65..wav
556 gunshots;524;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.211.ch01.180718.180459.24..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.211.ch01.180718.180459.24..wav
556 gunshots;657;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.165.ch01.180718.180349.52..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.165.ch01.180718.180349.52..wav
556 gunshots;967;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.643.ch01.180718.183521.19..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.643.ch01.180718.183521.19..wav
556 gunshots;566;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.689.ch01.180718.183712.79..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.689.ch01.180718.183712.79..wav
556 gunshots;915;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.340.ch01.180718.180902.25..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.340.ch01.180718.180902.25..wav
556 gunshots;290;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.462.ch01.180718.182142.65..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.462.ch01.180718.182142.65..wav
556 gunshots;259;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.512.ch01.180718.182649.44..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.512.ch01.180718.182649.44..wav
556 gunshots;300;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.146.ch01.180718.180320.37..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.146.ch01.180718.180320.37..wav
556 gunshots;949;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.497.ch01.180718.182515.35..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.497.ch01.180718.182515.35..wav
556 gunshots;1001;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.49.ch01.180718.174830.35..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.49.ch01.180718.174830.35..wav
556 gunshots;306;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.492.ch01.180718.182433.07..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.492.ch01.180718.182433.07..wav
556 gunshots;986;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.367.ch01.180718.181428.08..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.367.ch01.180718.181428.08..wav
556 gunshots;928;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.563.ch01.180718.183312.54..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.563.ch01.180718.183312.54..wav
556 gunshots;446;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.493.ch01.180718.182436.57..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.493.ch01.180718.182436.57..wav
556 gunshots;370;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.106.ch01.180718.175519.01..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.106.ch01.180718.175519.01..wav
556 gunshots;551;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.358.ch01.180718.180945.95..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.358.ch01.180718.180945.95..wav
556 gunshots;772;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.155.ch01.180718.180338.03..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.155.ch01.180718.180338.03..wav
556 gunshots;554;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.667.ch01.180718.183645.14..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.667.ch01.180718.183645.14..wav
556 gunshots;605;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.324.ch01.180718.180836.32..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.324.ch01.180718.180836.32..wav
556 gunshots;805;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.430.ch01.180718.162419.11..wav;../data/wav_samples_custom/556_gunshots/shot556.430.ch01.180718.162419.11..wav
556 gunshots;298;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.424.ch01.180718.171815.99..wav;../data/wav_samples_custom/556_gunshots/shot556.424.ch01.180718.171815.99..wav
556 gunshots;1037;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.291.ch01.180718.180749.29..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.291.ch01.180718.180749.29..wav
556 gunshots;831;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.421.ch01.180718.181739.23..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.421.ch01.180718.181739.23..wav
556 gunshots;786;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.182.ch01.180718.164614.13..wav;../data/wav_samples_custom/556_gunshots/shot556.182.ch01.180718.164614.13..wav
556 gunshots;312;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.433.ch01.180718.162413.87..wav;../data/wav_samples_custom/556_gunshots/shot556.433.ch01.180718.162413.87..wav
556 gunshots;1049;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.200.ch01.180718.180433.82..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.200.ch01.180718.180433.82..wav
556 gunshots;404;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.587.ch01.180718.183343.83..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.587.ch01.180718.183343.83..wav
556 gunshots;493;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.577.ch01.180718.183331.46..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.577.ch01.180718.183331.46..wav
556 gunshots;344;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.256.ch01.180718.165741.31..wav;../data/wav_samples_custom/556_gunshots/shot556.256.ch01.180718.165741.31..wav
556 gunshots;781;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.393.ch01.180718.181602.22..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.393.ch01.180718.181602.22..wav
556 gunshots;885;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.06.ch01.180718.174108.06..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.06.ch01.180718.174108.06..wav
556 gunshots;833;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.204.ch01.180718.180437.32..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.204.ch01.180718.180437.32..wav
556 gunshots;1035;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.221.ch01.180718.180528.91..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.221.ch01.180718.180528.91..wav
556 gunshots;888;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.169.ch01.180718.164350.99..wav;../data/wav_samples_custom/556_gunshots/shot556.169.ch01.180718.164350.99..wav
556 gunshots;330;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.217.ch01.180718.165144.28..wav;../data/wav_samples_custom/556_gunshots/shot556.217.ch01.180718.165144.28..wav
556 gunshots;1042;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.151.ch01.180718.164102.15..wav;../data/wav_samples_custom/556_gunshots/shot556.151.ch01.180718.164102.15..wav
556 gunshots;239;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.353.ch01.180718.180941.76..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.353.ch01.180718.180941.76..wav
556 gunshots;258;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.326.ch01.180718.180842.68..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.326.ch01.180718.180842.68..wav
556 gunshots;1008;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot2000m.35.ch01.180718.164041.50..wav;../data/wav_samples_custom/556_gunshots/shot2000m.35.ch01.180718.164041.50..wav
556 gunshots;373;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.292.ch01.180718.180752.43..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.292.ch01.180718.180752.43..wav
556 gunshots;243;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.121.ch01.180718.175731.78..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.121.ch01.180718.175731.78..wav
556 gunshots;615;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.30.ch01.180718.174446.34..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.30.ch01.180718.174446.34..wav
556 gunshots;699;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.523.ch01.180718.182735.33..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.523.ch01.180718.182735.33..wav
556 gunshots;816;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.395.ch01.180718.181604.87..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.395.ch01.180718.181604.87..wav
556 gunshots;884;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.212.ch01.180718.180500.74..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.212.ch01.180718.180500.74..wav
556 gunshots;622;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.309.ch01.180718.170243.31..wav;../data/wav_samples_custom/556_gunshots/shot556.309.ch01.180718.170243.31..wav
556 gunshots;591;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.690.ch01.180718.183713.70..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.690.ch01.180718.183713.70..wav
556 gunshots;927;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.671.ch01.180718.183651.77..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.671.ch01.180718.183651.77..wav
556 gunshots;421;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.573.ch01.180718.183325.89..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.573.ch01.180718.183325.89..wav
556 gunshots;183;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.127.ch01.180718.175856.69..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.127.ch01.180718.175856.69..wav
556 gunshots;198;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.603.ch01.180718.183406.78..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.603.ch01.180718.183406.78..wav
556 gunshots;619;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.164.ch01.180718.180349.09..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.164.ch01.180718.180349.09..wav
556 gunshots;199;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.448.ch01.180718.181939.85..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.448.ch01.180718.181939.85..wav
556 gunshots;415;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.326.ch01.180718.170422.25..wav;../data/wav_samples_custom/556_gunshots/shot556.326.ch01.180718.170422.25..wav
556 gunshots;817;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.327.ch01.180718.180842.81..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.327.ch01.180718.180842.81..wav
556 gunshots;714;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.352.ch01.180718.180940.75..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.352.ch01.180718.180940.75..wav
556 gunshots;548;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.456.ch01.180718.182014.66..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.456.ch01.180718.182014.66..wav
556 gunshots;583;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.126.ch01.180718.175855.55..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.126.ch01.180718.175855.55..wav
556 gunshots;871;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.230.ch01.180718.180542.31..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.230.ch01.180718.180542.31..wav
556 gunshots;933;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.222.ch01.180718.165347.21..wav;../data/wav_samples_custom/556_gunshots/shot556.222.ch01.180718.165347.21..wav
556 gunshots;572;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.501.ch01.180718.182610.29..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.501.ch01.180718.182610.29..wav
556 gunshots;748;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.592.ch01.180718.183349.51..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.592.ch01.180718.183349.51..wav
556 gunshots;708;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.10.ch01.180718.174124.39..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.10.ch01.180718.174124.39..wav
556 gunshots;217;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.633.ch01.180718.183507.27..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.633.ch01.180718.183507.27..wav
556 gunshots;487;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.489.ch01.180718.182403.47..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.489.ch01.180718.182403.47..wav
556 gunshots;923;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.433.ch01.180718.181837.62..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.433.ch01.180718.181837.62..wav
556 gunshots;288;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.660.ch01.180718.183638.51..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.660.ch01.180718.183638.51..wav
556 gunshots;286;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.45.ch01.180718.174746.82..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.45.ch01.180718.174746.82..wav
556 gunshots;232;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.417.ch01.180718.171721.73..wav;../data/wav_samples_custom/556_gunshots/shot556.417.ch01.180718.171721.73..wav
556 gunshots;220;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.54.ch01.180718.174847.02..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.54.ch01.180718.174847.02..wav
556 gunshots;294;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.296.ch01.180718.170133.48..wav;../data/wav_samples_custom/556_gunshots/shot556.296.ch01.180718.170133.48..wav
556 gunshots;956;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.219.ch01.180718.165317.02..wav;../data/wav_samples_custom/556_gunshots/shot556.219.ch01.180718.165317.02..wav
556 gunshots;188;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.142.ch01.180718.180230.80..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.142.ch01.180718.180230.80..wav
556 gunshots;190;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.727.ch01.180718.183912.87..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.727.ch01.180718.183912.87..wav
556 gunshots;1006;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.129.ch01.180718.175859.31..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.129.ch01.180718.175859.31..wav
556 gunshots;496;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.386.ch01.180718.181527.70..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.386.ch01.180718.181527.70..wav
556 gunshots;1045;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.455.ch01.180718.182013.19..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.455.ch01.180718.182013.19..wav
556 gunshots;491;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.289.ch01.180718.180707.13..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.289.ch01.180718.180707.13..wav
556 gunshots;360;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot2000m.36.ch01.180718.164042.61..wav;../data/wav_samples_custom/556_gunshots/shot2000m.36.ch01.180718.164042.61..wav
556 gunshots;473;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot2000m.33.ch01.180718.164039.89..wav;../data/wav_samples_custom/556_gunshots/shot2000m.33.ch01.180718.164039.89..wav
556 gunshots;677;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.294.ch01.180718.180759.64..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.294.ch01.180718.180759.64..wav
556 gunshots;237;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.422.ch01.180718.171800.59..wav;../data/wav_samples_custom/556_gunshots/shot556.422.ch01.180718.171800.59..wav
556 gunshots;467;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.287.ch01.180718.170036.32..wav;../data/wav_samples_custom/556_gunshots/shot556.287.ch01.180718.170036.32..wav
556 gunshots;315;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.264.ch01.180718.180615.13..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.264.ch01.180718.180615.13..wav
