filename,category
1-94036-A-22.wav,clapping
1-96950-A-9.wav,crow
1-96950-B-9.wav,crow
1-97392-A-0.wav,dog
2-100648-A-43.wav,car_horn
2-103423-A-3.wav,cow
2-103424-A-3.wav,cow
2-103426-A-3.wav,cow
2-103427-A-3.wav,cow
2-103428-A-3.wav,cow
2-104877-A-3.wav,cow
2-106014-A-44.wav,engine
2-106015-A-44.wav,engine
2-106015-B-44.wav,engine
2-106486-A-44.wav,engine
2-106487-A-44.wav,engine
2-107228-A-44.wav,engine
2-107228-B-44.wav,engine
2-108017-A-24.wav,coughing
2-108763-A-9.wav,crow
2-108766-A-9.wav,crow
2-108767-A-9.wav,crow
2-108767-B-9.wav,crow
2-108767-C-9.wav,crow
2-109231-A-9.wav,crow
2-109231-B-9.wav,crow
2-109231-C-9.wav,crow
2-109505-A-21.wav,sneezing
2-109759-A-26.wav,laughing
2-109759-B-26.wav,laughing
2-110010-A-5.wav,cat
2-110011-A-5.wav,cat
2-114280-A-0.wav,dog
2-114587-A-0.wav,dog
2-116400-A-0.wav,dog
2-117271-A-0.wav,dog
2-117615-A-48.wav,fireworks
2-117615-B-48.wav,fireworks
2-117615-C-48.wav,fireworks
2-117615-D-48.wav,fireworks
2-117615-E-48.wav,fireworks
2-117616-A-48.wav,fireworks
2-117617-A-48.wav,fireworks
2-117795-A-3.wav,cow
2-117795-B-3.wav,cow
2-118072-A-0.wav,dog
2-118104-A-21.wav,sneezing
2-118964-A-0.wav,dog
2-119102-A-21.wav,sneezing
2-122066-A-45.wav,train
2-122066-B-45.wav,train
2-122067-A-45.wav,train
2-122067-B-45.wav,train
2-122104-A-0.wav,dog
2-122104-B-0.wav,dog
2-123896-A-24.wav,coughing
2-125520-A-43.wav,car_horn
2-128465-A-43.wav,car_horn
2-128465-B-43.wav,car_horn
2-128631-A-21.wav,sneezing
2-130978-A-21.wav,sneezing
2-130979-A-21.wav,sneezing
2-135649-A-45.wav,train
2-135649-B-45.wav,train
2-135649-C-45.wav,train
2-138465-A-43.wav,car_horn
2-144137-A-43.wav,car_horn
2-165801-A-48.wav,fireworks
2-188822-A-40.wav,helicopter
2-188822-B-40.wav,helicopter
2-188822-C-40.wav,helicopter
2-188822-D-40.wav,helicopter
2-209471-A-25.wav,footsteps
2-209472-A-25.wav,footsteps
2-209473-A-25.wav,footsteps
2-209474-A-25.wav,footsteps
2-209475-A-25.wav,footsteps
2-209476-A-25.wav,footsteps
2-209477-A-25.wav,footsteps
2-209478-A-25.wav,footsteps
2-25292-A-22.wav,clapping
2-25293-A-22.wav,clapping
2-262579-A-45.wav,train
2-37806-A-40.wav,helicopter
2-37806-B-40.wav,helicopter
2-37806-C-40.wav,helicopter
2-37806-D-40.wav,helicopter
2-42101-A-43.wav,car_horn
2-50667-A-41.wav,chainsaw
2-50667-B-41.wav,chainsaw
2-50668-A-41.wav,chainsaw
2-50668-B-41.wav,chainsaw
2-54086-A-43.wav,car_horn
2-57733-A-22.wav,clapping
2-60791-A-26.wav,laughing
2-60794-A-26.wav,laughing
2-60795-A-26.wav,laughing
2-60900-A-22.wav,clapping
2-62226-A-26.wav,laughing
2-68391-A-41.wav,chainsaw
2-68391-B-41.wav,chainsaw
2-69131-A-5.wav,cat
2-69131-B-5.wav,cat
2-76408-A-22.wav,clapping
2-76408-B-22.wav,clapping
2-76408-C-22.wav,clapping
2-76408-D-22.wav,clapping
2-77945-A-41.wav,chainsaw
2-77945-B-41.wav,chainsaw
2-78651-A-44.wav,engine
2-79769-A-26.wav,laughing
2-79775-A-26.wav,laughing
2-82274-A-5.wav,cat
2-82274-B-5.wav,cat
2-82538-A-21.wav,sneezing
2-83934-A-5.wav,cat
2-83934-B-5.wav,cat
2-85292-A-24.wav,coughing
2-87412-A-24.wav,coughing
2-87794-A-24.wav,coughing
2-87795-A-24.wav,coughing
2-87799-A-24.wav,coughing
2-93030-A-21.wav,sneezing
2-98676-A-24.wav,coughing
3-103597-A-25.wav,footsteps
3-103598-A-25.wav,footsteps
3-103599-A-25.wav,footsteps
3-103599-B-25.wav,footsteps
3-107123-A-26.wav,laughing
3-110536-A-26.wav,laughing
3-112397-A-9.wav,crow
3-115382-A-44.wav,engine
3-117293-A-9.wav,crow
3-118487-A-26.wav,laughing
3-118656-A-41.wav,chainsaw
3-118657-A-41.wav,chainsaw
3-118657-B-41.wav,chainsaw
3-118658-A-41.wav,chainsaw
3-118658-B-41.wav,chainsaw
3-118972-A-41.wav,chainsaw
3-118972-B-41.wav,chainsaw
3-119120-A-48.wav,fireworks
3-119120-B-48.wav,fireworks
3-119120-C-48.wav,fireworks
3-119120-D-48.wav,fireworks
3-119120-E-48.wav,fireworks
3-119455-A-44.wav,engine
3-119459-A-26.wav,laughing
3-121348-A-9.wav,crow
3-124376-A-3.wav,cow
3-124376-B-3.wav,cow
3-124925-A-9.wav,crow
3-125418-A-24.wav,coughing
3-126113-A-26.wav,laughing
3-126358-A-3.wav,cow
3-126358-B-3.wav,cow
3-127890-A-9.wav,crow
3-127890-B-9.wav,crow
3-127890-C-9.wav,crow
3-128160-A-44.wav,engine
3-129264-A-9.wav,crow
3-130330-A-22.wav,clapping
3-132601-A-24.wav,coughing
3-132747-A-26.wav,laughing
3-135650-A-45.wav,train
3-135650-B-45.wav,train
3-136288-A-0.wav,dog
3-136451-A-45.wav,train
3-138114-A-22.wav,clapping
3-138212-A-45.wav,train
3-141240-A-44.wav,engine
3-141240-B-44.wav,engine
3-141559-A-45.wav,train
3-141684-A-21.wav,sneezing
3-142601-A-21.wav,sneezing
3-142604-A-24.wav,coughing
3-142605-A-21.wav,sneezing
3-143119-A-21.wav,sneezing
3-144028-A-0.wav,dog
3-144692-A-21.wav,sneezing
3-145487-A-24.wav,coughing
3-145577-A-43.wav,car_horn
3-146186-A-44.wav,engine
3-146697-A-43.wav,car_horn
3-146873-A-24.wav,coughing
3-146964-A-5.wav,cat
3-146965-A-5.wav,cat
3-146972-A-5.wav,cat
3-148330-A-21.wav,sneezing
3-149042-A-24.wav,coughing
3-149465-A-22.wav,clapping
3-150231-A-21.wav,sneezing
3-150979-A-40.wav,helicopter
3-150979-B-40.wav,helicopter
3-150979-C-40.wav,helicopter
3-151212-A-24.wav,coughing
3-151213-A-24.wav,coughing
3-152039-A-3.wav,cow
3-152039-B-3.wav,cow
3-152912-A-26.wav,laughing
3-152997-A-26.wav,laughing
3-153057-A-43.wav,car_horn
3-154758-A-44.wav,engine
3-154926-A-40.wav,helicopter
3-154926-B-40.wav,helicopter
3-155130-A-43.wav,car_horn
3-155234-A-43.wav,car_horn
3-155312-A-0.wav,dog
3-156558-A-21.wav,sneezing
3-157492-A-45.wav,train
3-157695-A-0.wav,dog
3-159445-A-45.wav,train
3-159445-B-45.wav,train
3-160993-A-3.wav,cow
3-161010-A-43.wav,car_horn
3-163459-A-0.wav,dog
3-163727-A-3.wav,cow
3-165856-A-41.wav,chainsaw
3-170015-A-0.wav,dog
3-172881-A-48.wav,fireworks
3-172922-A-48.wav,fireworks
3-174840-A-43.wav,car_horn
3-177082-A-22.wav,clapping
3-177083-A-22.wav,clapping
3-180256-A-0.wav,dog
3-180977-A-0.wav,dog
3-181278-A-22.wav,clapping
3-197435-A-22.wav,clapping
3-197435-B-22.wav,clapping
3-243726-A-43.wav,car_horn
3-249913-A-25.wav,footsteps
3-251617-A-48.wav,fireworks
3-259622-A-44.wav,engine
3-68630-A-40.wav,helicopter
3-68630-B-40.wav,helicopter
3-68630-C-40.wav,helicopter
3-94342-A-25.wav,footsteps
3-94343-A-25.wav,footsteps
3-94344-A-25.wav,footsteps
3-95694-A-5.wav,cat
3-95695-A-5.wav,cat
3-95695-B-5.wav,cat
3-95697-A-5.wav,cat
3-95698-A-5.wav,cat
4-117627-A-25.wav,footsteps
4-117630-A-25.wav,footsteps
4-119647-A-48.wav,fireworks
4-119647-B-48.wav,fireworks
4-119647-C-48.wav,fireworks
4-119647-D-48.wav,fireworks
4-119648-A-48.wav,fireworks
4-119648-B-48.wav,fireworks
4-119648-C-48.wav,fireworks
4-119648-D-48.wav,fireworks
4-120160-A-5.wav,cat
4-125929-A-40.wav,helicopter
4-132803-A-26.wav,laughing
4-132810-A-26.wav,laughing
4-132816-A-26.wav,laughing
4-133047-A-5.wav,cat
4-133047-B-5.wav,cat
4-133047-C-5.wav,cat
4-133674-A-26.wav,laughing
4-136381-A-9.wav,crow
4-138344-A-9.wav,crow
4-145081-A-9.wav,crow
4-149294-A-41.wav,chainsaw
4-149294-B-41.wav,chainsaw
4-149940-A-5.wav,cat
4-149940-B-5.wav,cat
4-152995-A-24.wav,coughing
4-154443-A-24.wav,coughing
4-155650-A-24.wav,coughing
4-155650-B-24.wav,coughing
4-155670-A-26.wav,laughing
4-156227-A-9.wav,crow
4-156843-A-21.wav,sneezing
4-156844-A-21.wav,sneezing
4-157296-A-24.wav,coughing
4-157297-A-21.wav,sneezing
4-157611-A-41.wav,chainsaw
4-157611-B-41.wav,chainsaw
4-159426-A-9.wav,crow
4-161303-A-5.wav,cat
4-161303-B-5.wav,cat
4-161579-A-40.wav,helicopter
4-161579-B-40.wav,helicopter
4-164243-A-26.wav,laughing
4-165606-A-45.wav,train
4-165791-A-45.wav,train
4-165791-B-45.wav,train
4-165823-A-41.wav,chainsaw
4-165823-B-41.wav,chainsaw
4-165845-A-45.wav,train
4-165845-B-45.wav,train
4-165933-A-45.wav,train
4-167571-A-26.wav,laughing
4-167642-A-21.wav,sneezing
4-168446-A-45.wav,train
4-169127-A-41.wav,chainsaw
4-169127-B-41.wav,chainsaw
4-169726-A-24.wav,coughing
4-171396-A-24.wav,coughing
4-171519-A-21.wav,sneezing
4-171652-A-44.wav,engine
4-173865-A-9.wav,crow
4-173865-B-9.wav,crow
4-174860-A-3.wav,cow
4-174860-B-3.wav,cow
4-175000-A-40.wav,helicopter
4-175000-B-40.wav,helicopter
4-175000-C-40.wav,helicopter
4-175845-A-43.wav,car_horn
4-175846-A-43.wav,car_horn
4-175855-A-43.wav,car_horn
4-175856-A-43.wav,car_horn
4-176631-A-43.wav,car_horn
4-176638-A-43.wav,car_horn
4-177835-A-24.wav,coughing
4-178402-A-43.wav,car_horn
4-178881-A-45.wav,train
4-181599-A-26.wav,laughing
4-181955-A-3.wav,cow
4-181955-B-3.wav,cow
4-181955-C-3.wav,cow
4-182395-A-0.wav,dog
4-183992-A-0.wav,dog
4-184434-A-21.wav,sneezing
4-184575-A-0.wav,dog
4-185415-A-21.wav,sneezing
4-185619-A-21.wav,sneezing
4-186935-A-44.wav,engine
4-186936-A-44.wav,engine
4-186938-A-44.wav,engine
4-186940-A-44.wav,engine
4-186962-A-44.wav,engine
4-188287-A-9.wav,crow
4-189828-A-22.wav,clapping
4-189830-A-22.wav,clapping
4-189832-A-22.wav,clapping
4-189832-B-22.wav,clapping
4-189833-A-22.wav,clapping
4-189836-A-22.wav,clapping
4-189838-A-22.wav,clapping
4-191015-A-43.wav,car_horn
4-191687-A-0.wav,dog
4-192236-A-0.wav,dog
4-193480-A-40.wav,helicopter
4-193480-B-40.wav,helicopter
4-194754-A-0.wav,dog
4-194979-A-25.wav,footsteps
4-194981-A-25.wav,footsteps
4-195451-A-44.wav,engine
4-198962-A-25.wav,footsteps
4-198962-B-25.wav,footsteps
4-199261-A-0.wav,dog
4-201988-A-44.wav,engine
4-205738-A-22.wav,clapping
4-207124-A-0.wav,dog
4-213915-A-3.wav,cow
4-213915-B-3.wav,cow
4-213915-C-3.wav,cow
4-218304-A-25.wav,footsteps
4-218304-B-25.wav,footsteps
5-160614-A-48.wav,fireworks
5-160614-B-48.wav,fireworks
5-160614-C-48.wav,fireworks
5-160614-D-48.wav,fireworks
5-160614-E-48.wav,fireworks
5-160614-F-48.wav,fireworks
5-160614-G-48.wav,fireworks
5-160614-H-48.wav,fireworks
5-169983-A-5.wav,cat
5-170338-A-41.wav,chainsaw
5-170338-B-41.wav,chainsaw
5-171118-A-26.wav,laughing
5-171653-A-41.wav,chainsaw
5-172299-A-5.wav,cat
5-172639-A-5.wav,cat
5-177614-A-5.wav,cat
5-177957-A-40.wav,helicopter
5-177957-B-40.wav,helicopter
5-177957-C-40.wav,helicopter
5-177957-D-40.wav,helicopter
5-177957-E-40.wav,helicopter
5-178997-A-24.wav,coughing
5-179860-A-43.wav,car_horn
5-179863-A-43.wav,car_horn
5-179865-A-43.wav,car_horn
5-179866-A-43.wav,car_horn
5-179868-A-43.wav,car_horn
5-180156-A-43.wav,car_horn
5-180156-B-43.wav,car_horn
5-180156-C-43.wav,car_horn
5-184871-A-24.wav,coughing
5-185579-A-41.wav,chainsaw
5-185579-B-41.wav,chainsaw
5-187979-A-21.wav,sneezing
5-188796-A-45.wav,train
5-188945-A-45.wav,train
5-191131-A-40.wav,helicopter
5-194533-A-21.wav,sneezing
5-194899-A-3.wav,cow
5-194899-B-3.wav,cow
5-194899-C-3.wav,cow
5-194899-D-3.wav,cow
5-197118-A-45.wav,train
5-197121-A-45.wav,train
5-197121-B-45.wav,train
5-198600-A-45.wav,train
5-199284-A-45.wav,train
5-199284-B-45.wav,train
5-201274-A-21.wav,sneezing
5-202220-A-21.wav,sneezing
5-202795-A-3.wav,cow
5-203128-A-0.wav,dog
5-203128-B-0.wav,dog
5-204604-A-24.wav,coughing
5-205898-A-40.wav,helicopter
5-207681-A-24.wav,coughing
5-208030-A-0.wav,dog
5-208761-A-24.wav,coughing
5-209719-A-24.wav,coughing
5-209989-A-22.wav,clapping
5-209992-A-44.wav,engine
5-209992-B-44.wav,engine
5-211197-A-24.wav,coughing
5-212454-A-0.wav,dog
5-213836-A-9.wav,crow
5-213836-B-9.wav,crow
5-213836-C-9.wav,crow
5-213836-D-9.wav,crow
5-213855-A-0.wav,dog
5-214759-A-5.wav,cat
5-214759-B-5.wav,cat
5-214869-A-9.wav,crow
5-216370-A-41.wav,chainsaw
5-216370-B-41.wav,chainsaw
5-217158-A-0.wav,dog
5-218494-A-22.wav,clapping
5-220026-A-21.wav,sneezing
5-220027-A-21.wav,sneezing
5-220955-A-40.wav,helicopter
5-221518-A-21.wav,sneezing
5-221567-A-22.wav,clapping
5-221568-A-22.wav,clapping
5-221593-A-21.wav,sneezing
5-221950-A-22.wav,clapping
5-222041-A-9.wav,crow
5-222524-A-41.wav,chainsaw
5-231762-A-0.wav,dog
5-232272-A-44.wav,engine
5-234263-A-25.wav,footsteps
5-234855-A-25.wav,footsteps
5-235507-A-44.wav,engine
5-240671-A-44.wav,engine
5-242492-A-3.wav,cow
5-242711-A-9.wav,crow
5-242932-A-26.wav,laughing
5-242932-B-26.wav,laughing
5-243025-A-25.wav,footsteps
5-243773-A-44.wav,engine
5-243773-B-44.wav,engine
5-243783-A-44.wav,engine
5-244310-A-25.wav,footsteps
5-244526-A-26.wav,laughing
5-249937-A-22.wav,clapping
5-251489-A-24.wav,coughing
5-253085-A-3.wav,cow
5-253085-B-3.wav,cow
5-253534-A-26.wav,laughing
5-254160-A-22.wav,clapping
5-256452-A-5.wav,cat
5-259169-A-5.wav,cat
5-259514-A-26.wav,laughing
5-261325-A-9.wav,crow
5-262957-A-22.wav,clapping
5-263490-A-25.wav,footsteps
5-263491-A-25.wav,footsteps
5-263501-A-25.wav,footsteps
5-263775-A-26.wav,laughing
5-263775-B-26.wav,laughing
5-51149-A-25.wav,footsteps
5-9032-A-0.wav,dog
