label;mid;display_name;source;filename;filepath;old_filename;old_filepath;ind_train;display_name.1
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/eval/6db/556_gunshots/6db_shot556.428.ch01.180718.171934.72..wav;../data/amsterdam_custom_samples/wav_samples/eval/6db/556_gunshots/6db_shot556.428.ch01.180718.171934.72..wav;shot556.428.ch01.180718.171934.72..wav;../data/wav_samples_custom/556_gunshots/shot556.428.ch01.180718.171934.72..wav;eval;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/eval/12db/556_gunshots/12db_shot556.428.ch01.180718.171934.72..wav;../data/amsterdam_custom_samples/wav_samples/eval/12db/556_gunshots/12db_shot556.428.ch01.180718.171934.72..wav;shot556.428.ch01.180718.171934.72..wav;../data/wav_samples_custom/556_gunshots/shot556.428.ch01.180718.171934.72..wav;eval;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/0db/556_gunshots/0db_shot556.64.ch01.180718.162650.54..wav;../data/amsterdam_custom_samples/wav_samples/train/0db/556_gunshots/0db_shot556.64.ch01.180718.162650.54..wav;shot556.64.ch01.180718.162650.54..wav;../data/wav_samples_custom/556_gunshots/shot556.64.ch01.180718.162650.54..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/6db/556_gunshots/6db_shot556.64.ch01.180718.162650.54..wav;../data/amsterdam_custom_samples/wav_samples/train/6db/556_gunshots/6db_shot556.64.ch01.180718.162650.54..wav;shot556.64.ch01.180718.162650.54..wav;../data/wav_samples_custom/556_gunshots/shot556.64.ch01.180718.162650.54..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/12db/556_gunshots/12db_shot556.64.ch01.180718.162650.54..wav;../data/amsterdam_custom_samples/wav_samples/train/12db/556_gunshots/12db_shot556.64.ch01.180718.162650.54..wav;shot556.64.ch01.180718.162650.54..wav;../data/wav_samples_custom/556_gunshots/shot556.64.ch01.180718.162650.54..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/0db/556_gunshots/0db_shot556DL2.406.ch01.180718.181659.46..wav;../data/amsterdam_custom_samples/wav_samples/train/0db/556_gunshots/0db_shot556DL2.406.ch01.180718.181659.46..wav;shot556DL2.406.ch01.180718.181659.46..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.406.ch01.180718.181659.46..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/6db/556_gunshots/6db_shot556DL2.406.ch01.180718.181659.46..wav;../data/amsterdam_custom_samples/wav_samples/train/6db/556_gunshots/6db_shot556DL2.406.ch01.180718.181659.46..wav;shot556DL2.406.ch01.180718.181659.46..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.406.ch01.180718.181659.46..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/12db/556_gunshots/12db_shot556DL2.406.ch01.180718.181659.46..wav;../data/amsterdam_custom_samples/wav_samples/train/12db/556_gunshots/12db_shot556DL2.406.ch01.180718.181659.46..wav;shot556DL2.406.ch01.180718.181659.46..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.406.ch01.180718.181659.46..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/0db/556_gunshots/0db_shot556DL2.540.ch01.180718.182925.16..wav;../data/amsterdam_custom_samples/wav_samples/train/0db/556_gunshots/0db_shot556DL2.540.ch01.180718.182925.16..wav;shot556DL2.540.ch01.180718.182925.16..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.540.ch01.180718.182925.16..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/6db/556_gunshots/6db_shot556DL2.540.ch01.180718.182925.16..wav;../data/amsterdam_custom_samples/wav_samples/train/6db/556_gunshots/6db_shot556DL2.540.ch01.180718.182925.16..wav;shot556DL2.540.ch01.180718.182925.16..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.540.ch01.180718.182925.16..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/12db/556_gunshots/12db_shot556DL2.540.ch01.180718.182925.16..wav;../data/amsterdam_custom_samples/wav_samples/train/12db/556_gunshots/12db_shot556DL2.540.ch01.180718.182925.16..wav;shot556DL2.540.ch01.180718.182925.16..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.540.ch01.180718.182925.16..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/eval/0db/556_gunshots/0db_shot2000m.16.ch01.180718.163832.76..wav;../data/amsterdam_custom_samples/wav_samples/eval/0db/556_gunshots/0db_shot2000m.16.ch01.180718.163832.76..wav;shot2000m.16.ch01.180718.163832.76..wav;../data/wav_samples_custom/556_gunshots/shot2000m.16.ch01.180718.163832.76..wav;eval;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/eval/6db/556_gunshots/6db_shot2000m.16.ch01.180718.163832.76..wav;../data/amsterdam_custom_samples/wav_samples/eval/6db/556_gunshots/6db_shot2000m.16.ch01.180718.163832.76..wav;shot2000m.16.ch01.180718.163832.76..wav;../data/wav_samples_custom/556_gunshots/shot2000m.16.ch01.180718.163832.76..wav;eval;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/eval/12db/556_gunshots/12db_shot2000m.16.ch01.180718.163832.76..wav;../data/amsterdam_custom_samples/wav_samples/eval/12db/556_gunshots/12db_shot2000m.16.ch01.180718.163832.76..wav;shot2000m.16.ch01.180718.163832.76..wav;../data/wav_samples_custom/556_gunshots/shot2000m.16.ch01.180718.163832.76..wav;eval;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/eval/0db/556_gunshots/0db_shot556DL2.510.ch01.180718.182646.26..wav;../data/amsterdam_custom_samples/wav_samples/eval/0db/556_gunshots/0db_shot556DL2.510.ch01.180718.182646.26..wav;shot556DL2.510.ch01.180718.182646.26..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.510.ch01.180718.182646.26..wav;eval;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/eval/6db/556_gunshots/6db_shot556DL2.510.ch01.180718.182646.26..wav;../data/amsterdam_custom_samples/wav_samples/eval/6db/556_gunshots/6db_shot556DL2.510.ch01.180718.182646.26..wav;shot556DL2.510.ch01.180718.182646.26..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.510.ch01.180718.182646.26..wav;eval;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/eval/12db/556_gunshots/12db_shot556DL2.510.ch01.180718.182646.26..wav;../data/amsterdam_custom_samples/wav_samples/eval/12db/556_gunshots/12db_shot556DL2.510.ch01.180718.182646.26..wav;shot556DL2.510.ch01.180718.182646.26..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.510.ch01.180718.182646.26..wav;eval;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/0db/556_gunshots/0db_shot556DL2.240.ch01.180718.180553.09..wav;../data/amsterdam_custom_samples/wav_samples/train/0db/556_gunshots/0db_shot556DL2.240.ch01.180718.180553.09..wav;shot556DL2.240.ch01.180718.180553.09..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.240.ch01.180718.180553.09..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/6db/556_gunshots/6db_shot556DL2.240.ch01.180718.180553.09..wav;../data/amsterdam_custom_samples/wav_samples/train/6db/556_gunshots/6db_shot556DL2.240.ch01.180718.180553.09..wav;shot556DL2.240.ch01.180718.180553.09..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.240.ch01.180718.180553.09..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/12db/556_gunshots/12db_shot556DL2.240.ch01.180718.180553.09..wav;../data/amsterdam_custom_samples/wav_samples/train/12db/556_gunshots/12db_shot556DL2.240.ch01.180718.180553.09..wav;shot556DL2.240.ch01.180718.180553.09..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.240.ch01.180718.180553.09..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/0db/556_gunshots/0db_shot556DL2.701.ch01.180718.183727.48..wav;../data/amsterdam_custom_samples/wav_samples/train/0db/556_gunshots/0db_shot556DL2.701.ch01.180718.183727.48..wav;shot556DL2.701.ch01.180718.183727.48..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.701.ch01.180718.183727.48..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/6db/556_gunshots/6db_shot556DL2.701.ch01.180718.183727.48..wav;../data/amsterdam_custom_samples/wav_samples/train/6db/556_gunshots/6db_shot556DL2.701.ch01.180718.183727.48..wav;shot556DL2.701.ch01.180718.183727.48..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.701.ch01.180718.183727.48..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/12db/556_gunshots/12db_shot556DL2.701.ch01.180718.183727.48..wav;../data/amsterdam_custom_samples/wav_samples/train/12db/556_gunshots/12db_shot556DL2.701.ch01.180718.183727.48..wav;shot556DL2.701.ch01.180718.183727.48..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.701.ch01.180718.183727.48..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/0db/556_gunshots/0db_shot556DL2.127.ch01.180718.175856.69..wav;../data/amsterdam_custom_samples/wav_samples/train/0db/556_gunshots/0db_shot556DL2.127.ch01.180718.175856.69..wav;shot556DL2.127.ch01.180718.175856.69..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.127.ch01.180718.175856.69..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/6db/556_gunshots/6db_shot556DL2.127.ch01.180718.175856.69..wav;../data/amsterdam_custom_samples/wav_samples/train/6db/556_gunshots/6db_shot556DL2.127.ch01.180718.175856.69..wav;shot556DL2.127.ch01.180718.175856.69..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.127.ch01.180718.175856.69..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/12db/556_gunshots/12db_shot556DL2.127.ch01.180718.175856.69..wav;../data/amsterdam_custom_samples/wav_samples/train/12db/556_gunshots/12db_shot556DL2.127.ch01.180718.175856.69..wav;shot556DL2.127.ch01.180718.175856.69..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.127.ch01.180718.175856.69..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/eval/0db/556_gunshots/0db_shot556DL2.553.ch01.180718.183104.27..wav;../data/amsterdam_custom_samples/wav_samples/eval/0db/556_gunshots/0db_shot556DL2.553.ch01.180718.183104.27..wav;shot556DL2.553.ch01.180718.183104.27..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.553.ch01.180718.183104.27..wav;eval;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/eval/6db/556_gunshots/6db_shot556DL2.553.ch01.180718.183104.27..wav;../data/amsterdam_custom_samples/wav_samples/eval/6db/556_gunshots/6db_shot556DL2.553.ch01.180718.183104.27..wav;shot556DL2.553.ch01.180718.183104.27..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.553.ch01.180718.183104.27..wav;eval;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/eval/12db/556_gunshots/12db_shot556DL2.553.ch01.180718.183104.27..wav;../data/amsterdam_custom_samples/wav_samples/eval/12db/556_gunshots/12db_shot556DL2.553.ch01.180718.183104.27..wav;shot556DL2.553.ch01.180718.183104.27..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.553.ch01.180718.183104.27..wav;eval;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/eval/0db/556_gunshots/0db_shot556.152.ch01.180718.164108.92..wav;../data/amsterdam_custom_samples/wav_samples/eval/0db/556_gunshots/0db_shot556.152.ch01.180718.164108.92..wav;shot556.152.ch01.180718.164108.92..wav;../data/wav_samples_custom/556_gunshots/shot556.152.ch01.180718.164108.92..wav;eval;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/eval/6db/556_gunshots/6db_shot556.152.ch01.180718.164108.92..wav;../data/amsterdam_custom_samples/wav_samples/eval/6db/556_gunshots/6db_shot556.152.ch01.180718.164108.92..wav;shot556.152.ch01.180718.164108.92..wav;../data/wav_samples_custom/556_gunshots/shot556.152.ch01.180718.164108.92..wav;eval;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/eval/12db/556_gunshots/12db_shot556.152.ch01.180718.164108.92..wav;../data/amsterdam_custom_samples/wav_samples/eval/12db/556_gunshots/12db_shot556.152.ch01.180718.164108.92..wav;shot556.152.ch01.180718.164108.92..wav;../data/wav_samples_custom/556_gunshots/shot556.152.ch01.180718.164108.92..wav;eval;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/eval/0db/556_gunshots/0db_shot556DL2.17.ch01.180718.174253.25..wav;../data/amsterdam_custom_samples/wav_samples/eval/0db/556_gunshots/0db_shot556DL2.17.ch01.180718.174253.25..wav;shot556DL2.17.ch01.180718.174253.25..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.17.ch01.180718.174253.25..wav;eval;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/eval/6db/556_gunshots/6db_shot556DL2.17.ch01.180718.174253.25..wav;../data/amsterdam_custom_samples/wav_samples/eval/6db/556_gunshots/6db_shot556DL2.17.ch01.180718.174253.25..wav;shot556DL2.17.ch01.180718.174253.25..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.17.ch01.180718.174253.25..wav;eval;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/eval/12db/556_gunshots/12db_shot556DL2.17.ch01.180718.174253.25..wav;../data/amsterdam_custom_samples/wav_samples/eval/12db/556_gunshots/12db_shot556DL2.17.ch01.180718.174253.25..wav;shot556DL2.17.ch01.180718.174253.25..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.17.ch01.180718.174253.25..wav;eval;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/0db/556_gunshots/0db_shot556.320.ch01.180718.170405.44..wav;../data/amsterdam_custom_samples/wav_samples/train/0db/556_gunshots/0db_shot556.320.ch01.180718.170405.44..wav;shot556.320.ch01.180718.170405.44..wav;../data/wav_samples_custom/556_gunshots/shot556.320.ch01.180718.170405.44..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/6db/556_gunshots/6db_shot556.320.ch01.180718.170405.44..wav;../data/amsterdam_custom_samples/wav_samples/train/6db/556_gunshots/6db_shot556.320.ch01.180718.170405.44..wav;shot556.320.ch01.180718.170405.44..wav;../data/wav_samples_custom/556_gunshots/shot556.320.ch01.180718.170405.44..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/12db/556_gunshots/12db_shot556.320.ch01.180718.170405.44..wav;../data/amsterdam_custom_samples/wav_samples/train/12db/556_gunshots/12db_shot556.320.ch01.180718.170405.44..wav;shot556.320.ch01.180718.170405.44..wav;../data/wav_samples_custom/556_gunshots/shot556.320.ch01.180718.170405.44..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/0db/556_gunshots/0db_shot556DL2.512.ch01.180718.182649.44..wav;../data/amsterdam_custom_samples/wav_samples/train/0db/556_gunshots/0db_shot556DL2.512.ch01.180718.182649.44..wav;shot556DL2.512.ch01.180718.182649.44..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.512.ch01.180718.182649.44..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/6db/556_gunshots/6db_shot556DL2.512.ch01.180718.182649.44..wav;../data/amsterdam_custom_samples/wav_samples/train/6db/556_gunshots/6db_shot556DL2.512.ch01.180718.182649.44..wav;shot556DL2.512.ch01.180718.182649.44..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.512.ch01.180718.182649.44..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/12db/556_gunshots/12db_shot556DL2.512.ch01.180718.182649.44..wav;../data/amsterdam_custom_samples/wav_samples/train/12db/556_gunshots/12db_shot556DL2.512.ch01.180718.182649.44..wav;shot556DL2.512.ch01.180718.182649.44..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.512.ch01.180718.182649.44..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/0db/556_gunshots/0db_shot556DL2.285.ch01.180718.180654.11..wav;../data/amsterdam_custom_samples/wav_samples/train/0db/556_gunshots/0db_shot556DL2.285.ch01.180718.180654.11..wav;shot556DL2.285.ch01.180718.180654.11..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.285.ch01.180718.180654.11..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/6db/556_gunshots/6db_shot556DL2.285.ch01.180718.180654.11..wav;../data/amsterdam_custom_samples/wav_samples/train/6db/556_gunshots/6db_shot556DL2.285.ch01.180718.180654.11..wav;shot556DL2.285.ch01.180718.180654.11..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.285.ch01.180718.180654.11..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/12db/556_gunshots/12db_shot556DL2.285.ch01.180718.180654.11..wav;../data/amsterdam_custom_samples/wav_samples/train/12db/556_gunshots/12db_shot556DL2.285.ch01.180718.180654.11..wav;shot556DL2.285.ch01.180718.180654.11..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.285.ch01.180718.180654.11..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/0db/556_gunshots/0db_shot556DL2.731.ch01.180718.183921.38..wav;../data/amsterdam_custom_samples/wav_samples/train/0db/556_gunshots/0db_shot556DL2.731.ch01.180718.183921.38..wav;shot556DL2.731.ch01.180718.183921.38..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.731.ch01.180718.183921.38..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/6db/556_gunshots/6db_shot556DL2.731.ch01.180718.183921.38..wav;../data/amsterdam_custom_samples/wav_samples/train/6db/556_gunshots/6db_shot556DL2.731.ch01.180718.183921.38..wav;shot556DL2.731.ch01.180718.183921.38..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.731.ch01.180718.183921.38..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/12db/556_gunshots/12db_shot556DL2.731.ch01.180718.183921.38..wav;../data/amsterdam_custom_samples/wav_samples/train/12db/556_gunshots/12db_shot556DL2.731.ch01.180718.183921.38..wav;shot556DL2.731.ch01.180718.183921.38..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.731.ch01.180718.183921.38..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/0db/556_gunshots/0db_shot556DL2.161.ch01.180718.180345.41..wav;../data/amsterdam_custom_samples/wav_samples/train/0db/556_gunshots/0db_shot556DL2.161.ch01.180718.180345.41..wav;shot556DL2.161.ch01.180718.180345.41..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.161.ch01.180718.180345.41..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/6db/556_gunshots/6db_shot556DL2.161.ch01.180718.180345.41..wav;../data/amsterdam_custom_samples/wav_samples/train/6db/556_gunshots/6db_shot556DL2.161.ch01.180718.180345.41..wav;shot556DL2.161.ch01.180718.180345.41..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.161.ch01.180718.180345.41..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/12db/556_gunshots/12db_shot556DL2.161.ch01.180718.180345.41..wav;../data/amsterdam_custom_samples/wav_samples/train/12db/556_gunshots/12db_shot556DL2.161.ch01.180718.180345.41..wav;shot556DL2.161.ch01.180718.180345.41..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.161.ch01.180718.180345.41..wav;train;556 gunshots
1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;../data/amsterdam_custom_samples/wav_samples/train/0db/556_gunshots/0db_shot556DL2.172.ch01.180718.180357.25..wav;../data/amsterdam_custom_samples/wav_samples/train/0db/556_gunshots/0db_shot556DL2.172.ch01.180718.180357.25..wav;shot556DL2.172.ch01.180718.180357.25..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.172.ch01.180718.180357.25..wav;train;556 gunshots
