display_name;;label;mid;display_name;source;filename;filepath
556 gunshots;898;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.14.ch01.180718.174140.71..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.14.ch01.180718.174140.71..wav
556 gunshots;549;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.21.ch01.180718.174315.33..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.21.ch01.180718.174315.33..wav
556 gunshots;783;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.412.ch01.180718.181717.02..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.412.ch01.180718.181717.02..wav
556 gunshots;471;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.164.ch01.180718.180349.09..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.164.ch01.180718.180349.09..wav
556 gunshots;505;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.629.ch01.180718.183502.80..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.629.ch01.180718.183502.80..wav
556 gunshots;309;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.392.ch01.180718.181601.12..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.392.ch01.180718.181601.12..wav
556 gunshots;54;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.618.ch01.180718.183450.62..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.618.ch01.180718.183450.62..wav
556 gunshots;34;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.556.ch01.180718.183140.25..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.556.ch01.180718.183140.25..wav
556 gunshots;104;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.320.ch01.180718.180833.56..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.320.ch01.180718.180833.56..wav
556 gunshots;561;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.417.ch01.180718.181733.94..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.417.ch01.180718.181733.94..wav
556 gunshots;546;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.449.ch01.180718.181952.68..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.449.ch01.180718.181952.68..wav
556 gunshots;466;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.626.ch01.180718.183500.50..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.626.ch01.180718.183500.50..wav
556 gunshots;672;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.377.ch01.180718.181451.96..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.377.ch01.180718.181451.96..wav
556 gunshots;318;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.582.ch01.180718.183337.02..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.582.ch01.180718.183337.02..wav
556 gunshots;128;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.661.ch01.180718.183638.79..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.661.ch01.180718.183638.79..wav
556 gunshots;838;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.367.ch01.180718.181428.08..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.367.ch01.180718.181428.08..wav
556 gunshots;731;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.337.ch01.180718.180856.48..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.337.ch01.180718.180856.48..wav
556 gunshots;582;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.325.ch01.180718.170419.42..wav;../data/wav_samples_custom/556_gunshots/shot556.325.ch01.180718.170419.42..wav
556 gunshots;252;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.621.ch01.180718.183452.77..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.621.ch01.180718.183452.77..wav
556 gunshots;475;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.70.ch01.180718.175016.23..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.70.ch01.180718.175016.23..wav
556 gunshots;743;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.360.ch01.180718.181254.34..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.360.ch01.180718.181254.34..wav
556 gunshots;434;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.586.ch01.180718.183341.38..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.586.ch01.180718.183341.38..wav
556 gunshots;153;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.697.ch01.180718.183719.19..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.697.ch01.180718.183719.19..wav
556 gunshots;251;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.329.ch01.180718.180846.07..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.329.ch01.180718.180846.07..wav
556 gunshots;238;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.366.ch01.180718.181303.18..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.366.ch01.180718.181303.18..wav
556 gunshots;598;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.463.ch01.180718.182144.21..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.463.ch01.180718.182144.21..wav
556 gunshots;750;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.302.ch01.180718.170229.96..wav;../data/wav_samples_custom/556_gunshots/shot556.302.ch01.180718.170229.96..wav
556 gunshots;665;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.225.ch01.180718.180535.60..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.225.ch01.180718.180535.60..wav
556 gunshots;377;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.335.ch01.180718.180853.73..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.335.ch01.180718.180853.73..wav
556 gunshots;721;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.355.ch01.180718.180943.84..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.355.ch01.180718.180943.84..wav
556 gunshots;555;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.380.ch01.180718.181500.14..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.380.ch01.180718.181500.14..wav
556 gunshots;145;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.322.ch01.180718.170411.68..wav;../data/wav_samples_custom/556_gunshots/shot556.322.ch01.180718.170411.68..wav
556 gunshots;671;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.615.ch01.180718.183445.15..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.615.ch01.180718.183445.15..wav
556 gunshots;191;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.186.ch01.180718.180414.28..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.186.ch01.180718.180414.28..wav
556 gunshots;489;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.500.ch01.180718.182525.28..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.500.ch01.180718.182525.28..wav
556 gunshots;101;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.725.ch01.180718.183909.84..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.725.ch01.180718.183909.84..wav
556 gunshots;670;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.143.ch01.180718.180304.05..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.143.ch01.180718.180304.05..wav
556 gunshots;91;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.353.ch01.180718.180941.76..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.353.ch01.180718.180941.76..wav
556 gunshots;808;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.219.ch01.180718.165317.02..wav;../data/wav_samples_custom/556_gunshots/shot556.219.ch01.180718.165317.02..wav
556 gunshots;182;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.217.ch01.180718.165144.28..wav;../data/wav_samples_custom/556_gunshots/shot556.217.ch01.180718.165144.28..wav
556 gunshots;134;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.548.ch01.180718.183036.09..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.548.ch01.180718.183036.09..wav
556 gunshots;774;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.397.ch01.180718.181637.90..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.397.ch01.180718.181637.90..wav
556 gunshots;524;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.38.ch01.180718.162114.83..wav;../data/wav_samples_custom/556_gunshots/shot556.38.ch01.180718.162114.83..wav
556 gunshots;456;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.72.ch01.180718.163438.38..wav;../data/wav_samples_custom/556_gunshots/shot556.72.ch01.180718.163438.38..wav
556 gunshots;64;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.73.ch01.180718.175019.27..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.73.ch01.180718.175019.27..wav
556 gunshots;850;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.422.ch01.180718.181744.43..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.422.ch01.180718.181744.43..wav
556 gunshots;701;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.323.ch01.180718.170413.20..wav;../data/wav_samples_custom/556_gunshots/shot556.323.ch01.180718.170413.20..wav
556 gunshots;564;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.439.ch01.180718.181849.39..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.439.ch01.180718.181849.39..wav
556 gunshots;824;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.427.ch01.180718.181811.42..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.427.ch01.180718.181811.42..wav
556 gunshots;497;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.340.ch01.180718.170448.82..wav;../data/wav_samples_custom/556_gunshots/shot556.340.ch01.180718.170448.82..wav
556 gunshots;77;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.198.ch01.180718.165024.33..wav;../data/wav_samples_custom/556_gunshots/shot556.198.ch01.180718.165024.33..wav
556 gunshots;570;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.359.ch01.180718.180947.00..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.359.ch01.180718.180947.00..wav
556 gunshots;231;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.305.ch01.180718.180814.49..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.305.ch01.180718.180814.49..wav
556 gunshots;543;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.504.ch01.180718.182621.77..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.504.ch01.180718.182621.77..wav
556 gunshots;488;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.81.ch01.180718.175026.41..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.81.ch01.180718.175026.41..wav
556 gunshots;422;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.94.ch01.180718.175412.58..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.94.ch01.180718.175412.58..wav
556 gunshots;697;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.305.ch01.180718.170235.84..wav;../data/wav_samples_custom/556_gunshots/shot556.305.ch01.180718.170235.84..wav
556 gunshots;787;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.617.ch01.180718.183449.25..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.617.ch01.180718.183449.25..wav
556 gunshots;776;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.428.ch01.180718.181812.96..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.428.ch01.180718.181812.96..wav
556 gunshots;868;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.648.ch01.180718.183538.43..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.648.ch01.180718.183538.43..wav
556 gunshots;553;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.218.ch01.180718.165149.74..wav;../data/wav_samples_custom/556_gunshots/shot556.218.ch01.180718.165149.74..wav
556 gunshots;177;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.602.ch01.180718.183406.59..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.602.ch01.180718.183406.59..wav
556 gunshots;88;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.260.ch01.180718.180612.31..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.260.ch01.180718.180612.31..wav
556 gunshots;828;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.490.ch01.180718.182410.65..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.490.ch01.180718.182410.65..wav
556 gunshots;658;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.430.ch01.180718.181833.40..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.430.ch01.180718.181833.40..wav
556 gunshots;388;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.316.ch01.180718.180828.20..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.316.ch01.180718.180828.20..wav
556 gunshots;778;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.89.ch01.180718.175318.63..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.89.ch01.180718.175318.63..wav
556 gunshots;430;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.287.ch01.180718.180704.57..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.287.ch01.180718.180704.57..wav
556 gunshots;361;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.254.ch01.180718.180605.17..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.254.ch01.180718.180605.17..wav
556 gunshots;326;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.253.ch01.180718.180604.92..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.253.ch01.180718.180604.92..wav
556 gunshots;341;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.668.ch01.180718.183647.60..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.668.ch01.180718.183647.60..wav
556 gunshots;438;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.255.ch01.180718.180605.32..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.255.ch01.180718.180605.32..wav
556 gunshots;268;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot2000m.26.ch01.180718.163848.75..wav;../data/wav_samples_custom/556_gunshots/shot2000m.26.ch01.180718.163848.75..wav
556 gunshots;797;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.82.ch01.180718.175124.90..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.82.ch01.180718.175124.90..wav
556 gunshots;275;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.141.ch01.180718.163938.63..wav;../data/wav_samples_custom/556_gunshots/shot556.141.ch01.180718.163938.63..wav
556 gunshots;461;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.185.ch01.180718.180413.26..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.185.ch01.180718.180413.26..wav
556 gunshots;277;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.658.ch01.180718.183631.73..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.658.ch01.180718.183631.73..wav
556 gunshots;600;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.592.ch01.180718.183349.51..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.592.ch01.180718.183349.51..wav
556 gunshots;302;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.170.ch01.180718.180352.92..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.170.ch01.180718.180352.92..wav
556 gunshots;404;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.354.ch01.180718.180942.86..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.354.ch01.180718.180942.86..wav
556 gunshots;712;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.289.ch01.180718.170042.52..wav;../data/wav_samples_custom/556_gunshots/shot556.289.ch01.180718.170042.52..wav
556 gunshots;412;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.296.ch01.180718.180804.72..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.296.ch01.180718.180804.72..wav
556 gunshots;245;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.464.ch01.180718.182148.06..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.464.ch01.180718.182148.06..wav
556 gunshots;644;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.226.ch01.180718.180536.78..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.226.ch01.180718.180536.78..wav
556 gunshots;405;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.88.ch01.180718.175315.86..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.88.ch01.180718.175315.86..wav
556 gunshots;103;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.12.ch01.180718.174132.52..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.12.ch01.180718.174132.52..wav
556 gunshots;274;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.159.ch01.180718.180341.36..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.159.ch01.180718.180341.36..wav
556 gunshots;135;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.571.ch01.180718.183324.80..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.571.ch01.180718.183324.80..wav
