;label;mid;display_name;source;filename;filepath
15;1000;/c/a_1000;Silence;custom_amsterdam_sample;silence_01 (copy 2).wav;../data/wav_samples_custom/0_silence/silence_01 (copy 2).wav
16;1000;/c/a_1000;Silence;custom_amsterdam_sample;silence_05.wav;../data/wav_samples_custom/0_silence/silence_05.wav
17;1000;/c/a_1000;Silence;custom_amsterdam_sample;silence_05 (copy 2).wav;../data/wav_samples_custom/0_silence/silence_05 (copy 2).wav
18;1000;/c/a_1000;Silence;custom_amsterdam_sample;silence_01 (copy 5).wav;../data/wav_samples_custom/0_silence/silence_01 (copy 5).wav
19;1000;/c/a_1000;Silence;custom_amsterdam_sample;silence_02 (copy 4).wav;../data/wav_samples_custom/0_silence/silence_02 (copy 4).wav
20;1000;/c/a_1000;Silence;custom_amsterdam_sample;silence_02 (copy 1).wav;../data/wav_samples_custom/0_silence/silence_02 (copy 1).wav
21;1000;/c/a_1000;Silence;custom_amsterdam_sample;silence_01 (copy 4).wav;../data/wav_samples_custom/0_silence/silence_01 (copy 4).wav
22;1000;/c/a_1000;Silence;custom_amsterdam_sample;silence_03.wav;../data/wav_samples_custom/0_silence/silence_03.wav
23;1000;/c/a_1000;Silence;custom_amsterdam_sample;silence_05 (copy 1).wav;../data/wav_samples_custom/0_silence/silence_05 (copy 1).wav
24;1000;/c/a_1000;Silence;custom_amsterdam_sample;silence_02 (copy 2).wav;../data/wav_samples_custom/0_silence/silence_02 (copy 2).wav
25;1000;/c/a_1000;Silence;custom_amsterdam_sample;silence_01.wav;../data/wav_samples_custom/0_silence/silence_01.wav
26;1000;/c/a_1000;Silence;custom_amsterdam_sample;silence_04 (copy 1).wav;../data/wav_samples_custom/0_silence/silence_04 (copy 1).wav
27;1000;/c/a_1000;Silence;custom_amsterdam_sample;silence_04 (copy 3).wav;../data/wav_samples_custom/0_silence/silence_04 (copy 3).wav
28;1000;/c/a_1000;Silence;custom_amsterdam_sample;silence_04 (copy 4).wav;../data/wav_samples_custom/0_silence/silence_04 (copy 4).wav
29;1000;/c/a_1000;Silence;custom_amsterdam_sample;silence_02 (copy 5).wav;../data/wav_samples_custom/0_silence/silence_02 (copy 5).wav
30;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.249.ch01.180718.165713.50..wav;../data/wav_samples_custom/556_gunshots/shot556.249.ch01.180718.165713.50..wav
31;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.731.ch01.180718.183921.38..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.731.ch01.180718.183921.38..wav
32;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.249.ch01.180718.180600.37..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.249.ch01.180718.180600.37..wav
33;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.181.ch01.180718.164607.27..wav;../data/wav_samples_custom/556_gunshots/shot556.181.ch01.180718.164607.27..wav
34;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.556.ch01.180718.183140.25..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.556.ch01.180718.183140.25..wav
35;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.127.ch01.180718.175856.69..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.127.ch01.180718.175856.69..wav
36;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.518.ch01.180718.182719.16..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.518.ch01.180718.182719.16..wav
37;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.303.ch01.180718.170230.41..wav;../data/wav_samples_custom/556_gunshots/shot556.303.ch01.180718.170230.41..wav
38;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.723.ch01.180718.183906.82..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.723.ch01.180718.183906.82..wav
39;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.534.ch01.180718.182844.59..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.534.ch01.180718.182844.59..wav
40;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.142.ch01.180718.180230.80..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.142.ch01.180718.180230.80..wav
41;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.427.ch01.180718.171848.98..wav;../data/wav_samples_custom/556_gunshots/shot556.427.ch01.180718.171848.98..wav
42;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.727.ch01.180718.183912.87..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.727.ch01.180718.183912.87..wav
43;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.134.ch01.180718.180203.46..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.134.ch01.180718.180203.46..wav
44;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.224.ch01.180718.165406.52..wav;../data/wav_samples_custom/556_gunshots/shot556.224.ch01.180718.165406.52..wav
45;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.60.ch01.180718.174915.01..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.60.ch01.180718.174915.01..wav
46;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.269.ch01.180718.180621.51..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.269.ch01.180718.180621.51..wav
47;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.659.ch01.180718.183634.07..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.659.ch01.180718.183634.07..wav
48;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.724.ch01.180718.183908.31..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.724.ch01.180718.183908.31..wav
49;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.416.ch01.180718.171708.64..wav;../data/wav_samples_custom/556_gunshots/shot556.416.ch01.180718.171708.64..wav
50;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.603.ch01.180718.183406.78..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.603.ch01.180718.183406.78..wav
51;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.448.ch01.180718.181939.85..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.448.ch01.180718.181939.85..wav
52;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.503.ch01.180718.182615.50..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.503.ch01.180718.182615.50..wav
53;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.424.ch01.180718.181805.80..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.424.ch01.180718.181805.80..wav
54;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.618.ch01.180718.183450.62..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.618.ch01.180718.183450.62..wav
55;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.69.ch01.180718.162930.78..wav;../data/wav_samples_custom/556_gunshots/shot556.69.ch01.180718.162930.78..wav
56;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.579.ch01.180718.183333.31..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.579.ch01.180718.183333.31..wav
57;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.55.ch01.180718.174854.33..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.55.ch01.180718.174854.33..wav
58;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.59.ch01.180718.174913.85..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.59.ch01.180718.174913.85..wav
59;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.198.ch01.180718.180431.76..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.198.ch01.180718.180431.76..wav
60;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.100.ch01.180718.175447.32..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.100.ch01.180718.175447.32..wav
61;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.317.ch01.180718.180830.56..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.317.ch01.180718.180830.56..wav
62;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.179.ch01.180718.180405.71..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.179.ch01.180718.180405.71..wav
63;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.685.ch01.180718.183709.91..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.685.ch01.180718.183709.91..wav
64;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.73.ch01.180718.175019.27..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.73.ch01.180718.175019.27..wav
65;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.630.ch01.180718.183503.55..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.630.ch01.180718.183503.55..wav
66;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.290.ch01.180718.170044.99..wav;../data/wav_samples_custom/556_gunshots/shot556.290.ch01.180718.170044.99..wav
67;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.194.ch01.180718.180422.71..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.194.ch01.180718.180422.71..wav
68;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.522.ch01.180718.182730.88..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.522.ch01.180718.182730.88..wav
69;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.633.ch01.180718.183507.27..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.633.ch01.180718.183507.27..wav
70;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.234.ch01.180718.180544.61..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.234.ch01.180718.180544.61..wav
71;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.641.ch01.180718.183516.63..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.641.ch01.180718.183516.63..wav
72;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.54.ch01.180718.174847.02..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.54.ch01.180718.174847.02..wav
73;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.270.ch01.180718.180626.72..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.270.ch01.180718.180626.72..wav
74;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.559.ch01.180718.183307.80..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.559.ch01.180718.183307.80..wav
75;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.215.ch01.180718.165128.05..wav;../data/wav_samples_custom/556_gunshots/shot556.215.ch01.180718.165128.05..wav
76;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.498.ch01.180718.182515.55..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.498.ch01.180718.182515.55..wav
77;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.198.ch01.180718.165024.33..wav;../data/wav_samples_custom/556_gunshots/shot556.198.ch01.180718.165024.33..wav
78;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot2000m.12.ch01.180718.163406.60..wav;../data/wav_samples_custom/556_gunshots/shot2000m.12.ch01.180718.163406.60..wav
79;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.608.ch01.180718.183415.86..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.608.ch01.180718.183415.86..wav
80;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.73.ch01.180718.163449.03..wav;../data/wav_samples_custom/556_gunshots/shot556.73.ch01.180718.163449.03..wav
81;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.195.ch01.180718.180427.10..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.195.ch01.180718.180427.10..wav
82;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.77.ch01.180718.175022.61..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.77.ch01.180718.175022.61..wav
83;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.726.ch01.180718.183911.31..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.726.ch01.180718.183911.31..wav
84;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.417.ch01.180718.171721.73..wav;../data/wav_samples_custom/556_gunshots/shot556.417.ch01.180718.171721.73..wav
85;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.286.ch01.180718.170034.57..wav;../data/wav_samples_custom/556_gunshots/shot556.286.ch01.180718.170034.57..wav
86;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.526.ch01.180718.182742.48..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.526.ch01.180718.182742.48..wav
87;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.178.ch01.180718.180404.23..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.178.ch01.180718.180404.23..wav
88;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.260.ch01.180718.180612.31..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.260.ch01.180718.180612.31..wav
89;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.422.ch01.180718.171800.59..wav;../data/wav_samples_custom/556_gunshots/shot556.422.ch01.180718.171800.59..wav
90;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.288.ch01.180718.180705.84..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.288.ch01.180718.180705.84..wav
91;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.353.ch01.180718.180941.76..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.353.ch01.180718.180941.76..wav
92;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.148.ch01.180718.180325.83..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.148.ch01.180718.180325.83..wav
93;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.600.ch01.180718.183403.10..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.600.ch01.180718.183403.10..wav
94;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.171.ch01.180718.180355.15..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.171.ch01.180718.180355.15..wav
95;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.121.ch01.180718.175731.78..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.121.ch01.180718.175731.78..wav
96;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.401.ch01.180718.181643.34..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.401.ch01.180718.181643.34..wav
97;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.684.ch01.180718.183709.51..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.684.ch01.180718.183709.51..wav
98;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.515.ch01.180718.182707.87..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.515.ch01.180718.182707.87..wav
99;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.154.ch01.180718.180337.37..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.154.ch01.180718.180337.37..wav
100;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot2000m.41.ch01.180718.164102.14..wav;../data/wav_samples_custom/556_gunshots/shot2000m.41.ch01.180718.164102.14..wav
101;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.725.ch01.180718.183909.84..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.725.ch01.180718.183909.84..wav
102;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.561.ch01.180718.183310.91..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.561.ch01.180718.183310.91..wav
103;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.12.ch01.180718.174132.52..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.12.ch01.180718.174132.52..wav
104;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.320.ch01.180718.180833.56..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.320.ch01.180718.180833.56..wav
105;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.562.ch01.180718.183312.20..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.562.ch01.180718.183312.20..wav
106;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.123.ch01.180718.175850.79..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.123.ch01.180718.175850.79..wav
107;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.554.ch01.180718.183110.50..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.554.ch01.180718.183110.50..wav
108;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.652.ch01.180718.183556.97..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.652.ch01.180718.183556.97..wav
109;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.382.ch01.180718.181510.40..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.382.ch01.180718.181510.40..wav
110;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.326.ch01.180718.180842.68..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.326.ch01.180718.180842.68..wav
111;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.512.ch01.180718.182649.44..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.512.ch01.180718.182649.44..wav
112;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.71.ch01.180718.175017.58..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.71.ch01.180718.175017.58..wav
113;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.303.ch01.180718.180812.90..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.303.ch01.180718.180812.90..wav
114;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.720.ch01.180718.183816.35..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.720.ch01.180718.183816.35..wav
115;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.657.ch01.180718.183630.89..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.657.ch01.180718.183630.89..wav
116;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.298.ch01.180718.180807.41..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.298.ch01.180718.180807.41..wav
117;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.527.ch01.180718.182743.10..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.527.ch01.180718.182743.10..wav
118;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.27.ch01.180718.174436.49..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.27.ch01.180718.174436.49..wav
119;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.679.ch01.180718.183705.59..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.679.ch01.180718.183705.59..wav
120;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.307.ch01.180718.170239.07..wav;../data/wav_samples_custom/556_gunshots/shot556.307.ch01.180718.170239.07..wav
121;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.118.ch01.180718.175706.38..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.118.ch01.180718.175706.38..wav
122;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.596.ch01.180718.183355.17..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.596.ch01.180718.183355.17..wav
123;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.158.ch01.180718.180340.40..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.158.ch01.180718.180340.40..wav
124;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.491.ch01.180718.182429.26..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.491.ch01.180718.182429.26..wav
125;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.199.ch01.180718.180432.59..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.199.ch01.180718.180432.59..wav
126;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.65.ch01.180718.174948.46..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.65.ch01.180718.174948.46..wav
127;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.390.ch01.180718.181558.71..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.390.ch01.180718.181558.71..wav
128;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.661.ch01.180718.183638.79..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.661.ch01.180718.183638.79..wav
129;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.575.ch01.180718.183328.85..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.575.ch01.180718.183328.85..wav
130;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.207.ch01.180718.180446.98..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.207.ch01.180718.180446.98..wav
131;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.243.ch01.180718.180555.90..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.243.ch01.180718.180555.90..wav
132;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.426.ch01.180718.171832.90..wav;../data/wav_samples_custom/556_gunshots/shot556.426.ch01.180718.171832.90..wav
133;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.323.ch01.180718.180839.16..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.323.ch01.180718.180839.16..wav
134;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.548.ch01.180718.183036.09..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.548.ch01.180718.183036.09..wav
135;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.571.ch01.180718.183324.80..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.571.ch01.180718.183324.80..wav
136;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot2000m.40.ch01.180718.164050.11..wav;../data/wav_samples_custom/556_gunshots/shot2000m.40.ch01.180718.164050.11..wav
137;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.649.ch01.180718.183541.80..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.649.ch01.180718.183541.80..wav
138;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.45.ch01.180718.174746.82..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.45.ch01.180718.174746.82..wav
139;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.509.ch01.180718.182641.71..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.509.ch01.180718.182641.71..wav
140;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.660.ch01.180718.183638.51..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.660.ch01.180718.183638.51..wav
141;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.187.ch01.180718.180415.19..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.187.ch01.180718.180415.19..wav
142;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.462.ch01.180718.182142.65..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.462.ch01.180718.182142.65..wav
143;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.52.ch01.180718.174837.06..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.52.ch01.180718.174837.06..wav
144;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.256.ch01.180718.180608.56..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.256.ch01.180718.180608.56..wav
145;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.322.ch01.180718.170411.68..wav;../data/wav_samples_custom/556_gunshots/shot556.322.ch01.180718.170411.68..wav
146;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556.296.ch01.180718.170133.48..wav;../data/wav_samples_custom/556_gunshots/shot556.296.ch01.180718.170133.48..wav
147;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.699.ch01.180718.183724.99..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.699.ch01.180718.183724.99..wav
148;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.640.ch01.180718.183516.32..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.640.ch01.180718.183516.32..wav
149;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.473.ch01.180718.182212.33..wav;../data/wav_samples_custom/556_gunshots/shot556DL2.473.ch01.180718.182212.33..wav
